Randomizer Version: 4.6.1
Random Seed: 141016348878348
Settings String: 322IwgkEgIBAAQABwAEAAKoJBkCKgEAKgAVCQABEAAAAD8AAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieWMeSnzjwziK

--Move Updates--
Made Tackle have 40 power
Made Thunder Wave have 90% accuracy
Made Leech Life have 80 power and 10 PP
Made Swagger have 85% accuracy
Made Sucker Punch have 70 power
Made Dark Void have 50% accuracy
Made Flying Press have 100 power
Made Fell Stinger have 50 power
Made Parabolic Charge have 65 power
Made Water Shuriken a Special move
Made Mystical Fire have 75 power

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
274 Nuzleaf          |TM01 Night Slash |                - |          - |                 - |TM05 Icy Wind |TM06 Grass Knot |            - |               - |TM09 Hurricane |TM10 Razor Wind |              - |         - |TM13 Tail Glow |TM14 Super Fang |             - |          - |TM17 Signal Beam |TM18 Counter |TM19 Psych Up |               - |             - |                - |TM23 Thunder Wave |TM24 Embargo |              - |             - |              - |TM28 Drill Peck |TM29 Whirlwind |                - |                - |TM32 Tail Slap |TM33 Spikes |              - |             - |               - |TM37 Giga Impact |                - |                - |TM40 Sucker Punch |TM41 Assist |           - |TM43 Ice Ball |TM44 Transform |               - |           - |                - |TM48 Harden |TM49 Explosion |                - |           - |TM52 Pound |         - |TM54 Trump Card |        - |TM56 Ice Punch |TM57 Misty Terrain |        - |               - |              - |             - |           - |           - |                - |TM65 Teeter Dance |TM66 Judgment |                - |TM68 Baby-Doll Eyes |             - |TM70 Conversion 2 |TM71 Magical Leaf |TM72 Gunk Shot |               - |                  - |            - |               - |TM77 Withdraw |               - |TM79 Flash |                  - |TM81 Recycle |TM82 Worry Seed |         - |              - |             - |TM86 Moonlight |         - |TM88 Parting Shot |               - |               - |         - |TM92 Rolling Kick |TM93 Magic Room |            - |             - |TM96 Razor Leaf |TM97 Quick Guard |               - |TM99 Smack Down |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
275 Shiftry          |TM01 Night Slash |TM02 Hydro Cannon |          - |                 - |            - |TM06 Grass Knot |            - |               - |TM09 Hurricane |              - |              - |         - |             - |TM14 Super Fang |             - |TM16 Bestow |               - |           - |            - |TM20 Horn Attack |             - |                - |                - |TM24 Embargo |TM25 Poison Gas |             - |              - |              - |TM29 Whirlwind |                - |TM31 Electro Ball |             - |          - |              - |TM35 Power Gem |               - |               - |                - |                - |TM40 Sucker Punch |          - |           - |TM43 Ice Ball |TM44 Transform |TM45 Last Resort |           - |                - |          - |             - |                - |TM51 Pay Day |         - |         - |TM54 Trump Card |        - |             - |                 - |        - |               - |              - |TM61 X-Scissor |           - |TM63 Lock-On |TM64 Dragon Dance |TM65 Teeter Dance |TM66 Judgment |                - |                  - |             - |TM70 Conversion 2 |TM71 Magical Leaf |             - |TM73 Powder Snow |                  - |            - |               - |            - |TM78 Double Slap |         - |                  - |TM81 Recycle |              - |TM83 Spite |              - |TM85 Take Down |             - |         - |TM88 Parting Shot |               - |               - |TM91 Covet |                - |              - |            - |             - |TM96 Razor Leaf |               - |TM98 Triple Kick |              - |TM100 Vine Whip |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
276 Taillow          |               - |                - |          - |                 - |            - |              - |            - |               - |TM09 Hurricane |TM10 Razor Wind |              - |TM12 Growl |             - |TM14 Super Fang |             - |TM16 Bestow |               - |           - |TM19 Psych Up |TM20 Horn Attack |TM21 Mist Ball |                - |                - |           - |              - |TM26 Air Slash |              - |TM28 Drill Peck |TM29 Whirlwind |TM30 Poison Sting |                - |TM32 Tail Slap |TM33 Spikes |              - |             - |               - |TM37 Giga Impact |                - |TM39 Secret Power |                - |TM41 Assist |TM42 Bulk Up |            - |TM44 Transform |TM45 Last Resort |TM46 Twister |                - |TM48 Harden |TM49 Explosion |                - |TM51 Pay Day |TM52 Pound |TM53 Flail |TM54 Trump Card |TM55 Peck |             - |TM57 Misty Terrain |TM58 Acid |               - |TM60 Fire Blast |             - |TM62 Sharpen |           - |                - |TM65 Teeter Dance |TM66 Judgment |                - |TM68 Baby-Doll Eyes |TM69 Celebrate |TM70 Conversion 2 |                - |             - |TM73 Powder Snow |                  - |TM75 Hypnosis |               - |            - |TM78 Double Slap |TM79 Flash |TM80 Smelling Salts |           - |TM82 Worry Seed |         - |TM84 Supersonic |             - |             - |TM87 Roost |TM88 Parting Shot |TM89 Vital Throw |               - |         - |                - |              - |            - |             - |              - |TM97 Quick Guard |               - |              - |TM100 Vine Whip |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
277 Swellow          |TM01 Night Slash |                - |          - |                 - |            - |              - |            - |               - |             - |TM10 Razor Wind |TM11 Power Swap |TM12 Growl |TM13 Tail Glow |TM14 Super Fang |             - |TM16 Bestow |               - |TM18 Counter |TM19 Psych Up |TM20 Horn Attack |             - |                - |TM23 Thunder Wave |           - |TM25 Poison Gas |TM26 Air Slash |TM27 Fairy Wind |TM28 Drill Peck |TM29 Whirlwind |                - |                - |TM32 Tail Slap |TM33 Spikes |              - |             - |               - |TM37 Giga Impact |                - |TM39 Secret Power |                - |TM41 Assist |           - |TM43 Ice Ball |TM44 Transform |TM45 Last Resort |           - |TM47 Future Sight |          - |TM49 Explosion |TM50 Psycho Shift |TM51 Pay Day |TM52 Pound |TM53 Flail |TM54 Trump Card |TM55 Peck |             - |                 - |        - |               - |              - |             - |TM62 Sharpen |TM63 Lock-On |                - |                - |TM66 Judgment |                - |                  - |TM69 Celebrate |TM70 Conversion 2 |                - |             - |               - |TM74 Trick-or-Treat |TM75 Hypnosis |               - |TM77 Withdraw |               - |TM79 Flash |TM80 Smelling Salts |TM81 Recycle |TM82 Worry Seed |TM83 Spite |TM84 Supersonic |TM85 Take Down |             - |TM87 Roost |TM88 Parting Shot |               - |               - |TM91 Covet |                - |              - |TM94 Megahorn |             - |              - |TM97 Quick Guard |TM98 Triple Kick |              - |TM100 Vine Whip |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
278 Wingull          |               - |TM02 Hydro Cannon |          - |TM04 Draining Kiss |TM05 Icy Wind |TM06 Grass Knot |            - |               - |TM09 Hurricane |              - |              - |TM12 Growl |TM13 Tail Glow |              - |TM15 Confusion |          - |               - |           - |            - |TM20 Horn Attack |             - |                - |                - |           - |              - |TM26 Air Slash |              - |TM28 Drill Peck |TM29 Whirlwind |                - |TM31 Electro Ball |             - |          - |              - |             - |TM36 Power Trick |               - |                - |                - |                - |          - |           - |            - |TM44 Transform |               - |           - |                - |TM48 Harden |             - |                - |           - |         - |TM53 Flail |TM54 Trump Card |TM55 Peck |TM56 Ice Punch |                 - |        - |TM59 Bubble Beam |              - |             - |TM62 Sharpen |           - |                - |TM65 Teeter Dance |            - |                - |                  - |             - |TM70 Conversion 2 |TM71 Magical Leaf |             - |TM73 Powder Snow |                  - |            - |               - |TM77 Withdraw |               - |         - |                  - |           - |              - |         - |TM84 Supersonic |             - |             - |TM87 Roost |                - |               - |               - |         - |                - |              - |TM94 Megahorn |             - |              - |               - |               - |TM99 Smack Down |TM100 Vine Whip |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
279 Pelipper         |               - |TM02 Hydro Cannon |TM03 Bubble |                 - |TM05 Icy Wind |              - |TM07 Glaciate |               - |TM09 Hurricane |TM10 Razor Wind |              - |TM12 Growl |TM13 Tail Glow |              - |             - |          - |               - |           - |TM19 Psych Up |TM20 Horn Attack |             - |TM22 Fell Stinger |                - |           - |              - |TM26 Air Slash |              - |              - |             - |TM30 Poison Sting |TM31 Electro Ball |             - |          - |              - |             - |TM36 Power Trick |               - |                - |TM39 Secret Power |                - |TM41 Assist |TM42 Bulk Up |            - |TM44 Transform |TM45 Last Resort |           - |                - |TM48 Harden |             - |                - |           - |TM52 Pound |TM53 Flail |TM54 Trump Card |TM55 Peck |             - |                 - |TM58 Acid |TM59 Bubble Beam |              - |TM61 X-Scissor |TM62 Sharpen |           - |                - |                - |TM66 Judgment |                - |TM68 Baby-Doll Eyes |             - |                - |                - |             - |               - |TM74 Trick-or-Treat |            - |               - |TM77 Withdraw |TM78 Double Slap |TM79 Flash |TM80 Smelling Salts |           - |              - |         - |TM84 Supersonic |TM85 Take Down |             - |TM87 Roost |                - |               - |               - |TM91 Covet |TM92 Rolling Kick |              - |            - |             - |              - |               - |TM98 Triple Kick |              - |TM100 Vine Whip |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
280 Ralts            |               - |                - |          - |TM04 Draining Kiss |            - |              - |            - |               - |TM09 Hurricane |TM10 Razor Wind |TM11 Power Swap |TM12 Growl |TM13 Tail Glow |              - |TM15 Confusion |TM16 Bestow |               - |           - |            - |               - |TM21 Mist Ball |                - |                - |TM24 Embargo |              - |             - |TM27 Fairy Wind |              - |             - |                - |                - |TM32 Tail Slap |          - |              - |             - |TM36 Power Trick |TM37 Giga Impact |TM38 Land’s Wrath |TM39 Secret Power |                - |TM41 Assist |           - |            - |TM44 Transform |               - |           - |TM47 Future Sight |          - |TM49 Explosion |TM50 Psycho Shift |TM51 Pay Day |TM52 Pound |TM53 Flail |TM54 Trump Card |TM55 Peck |TM56 Ice Punch |TM57 Misty Terrain |        - |               - |TM60 Fire Blast |             - |           - |           - |                - |                - |            - |                - |TM68 Baby-Doll Eyes |             - |                - |TM71 Magical Leaf |             - |TM73 Powder Snow |                  - |TM75 Hypnosis |               - |            - |TM78 Double Slap |         - |TM80 Smelling Salts |           - |              - |         - |TM84 Supersonic |TM85 Take Down |TM86 Moonlight |         - |                - |               - |TM90 Vacuum Wave |TM91 Covet |                - |              - |            - |TM95 Discharge |              - |               - |               - |              - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
281 Kirlia           |               - |TM02 Hydro Cannon |          - |TM04 Draining Kiss |            - |              - |            - |               - |             - |TM10 Razor Wind |TM11 Power Swap |TM12 Growl |             - |              - |TM15 Confusion |TM16 Bestow |               - |           - |TM19 Psych Up |               - |TM21 Mist Ball |                - |TM23 Thunder Wave |           - |TM25 Poison Gas |             - |TM27 Fairy Wind |              - |TM29 Whirlwind |TM30 Poison Sting |TM31 Electro Ball |TM32 Tail Slap |          - |              - |             - |               - |               - |                - |TM39 Secret Power |                - |TM41 Assist |TM42 Bulk Up |TM43 Ice Ball |             - |TM45 Last Resort |           - |TM47 Future Sight |TM48 Harden |             - |TM50 Psycho Shift |           - |         - |TM53 Flail |TM54 Trump Card |        - |             - |TM57 Misty Terrain |        - |               - |              - |             - |TM62 Sharpen |           - |                - |TM65 Teeter Dance |TM66 Judgment |                - |TM68 Baby-Doll Eyes |             - |                - |TM71 Magical Leaf |             - |TM73 Powder Snow |                  - |TM75 Hypnosis |TM76 Brick Break |            - |               - |         - |                  - |TM81 Recycle |TM82 Worry Seed |TM83 Spite |              - |             - |TM86 Moonlight |         - |                - |TM89 Vital Throw |               - |TM91 Covet |                - |TM93 Magic Room |            - |             - |              - |TM97 Quick Guard |               - |              - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
282 Gardevoir        |               - |                - |          - |TM04 Draining Kiss |            - |              - |            - |               - |             - |              - |TM11 Power Swap |TM12 Growl |             - |              - |TM15 Confusion |TM16 Bestow |TM17 Signal Beam |           - |TM19 Psych Up |               - |TM21 Mist Ball |                - |                - |           - |              - |             - |TM27 Fairy Wind |              - |TM29 Whirlwind |                - |TM31 Electro Ball |             - |TM33 Spikes |              - |             - |               - |TM37 Giga Impact |TM38 Land’s Wrath |                - |TM40 Sucker Punch |          - |           - |TM43 Ice Ball |TM44 Transform |               - |           - |TM47 Future Sight |          - |             - |TM50 Psycho Shift |           - |TM52 Pound |TM53 Flail |TM54 Trump Card |        - |             - |TM57 Misty Terrain |        - |               - |              - |             - |TM62 Sharpen |           - |                - |TM65 Teeter Dance |TM66 Judgment |                - |TM68 Baby-Doll Eyes |             - |                - |TM71 Magical Leaf |             - |               - |                  - |TM75 Hypnosis |TM76 Brick Break |            - |               - |TM79 Flash |                  - |TM81 Recycle |              - |         - |              - |TM85 Take Down |TM86 Moonlight |         - |                - |TM89 Vital Throw |               - |TM91 Covet |                - |TM93 Magic Room |TM94 Megahorn |             - |TM96 Razor Leaf |TM97 Quick Guard |               - |              - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
283 Surskit          |               - |                - |TM03 Bubble |                 - |            - |              - |            - |               - |TM09 Hurricane |TM10 Razor Wind |              - |         - |             - |              - |             - |TM16 Bestow |TM17 Signal Beam |           - |            - |               - |             - |TM22 Fell Stinger |                - |           - |TM25 Poison Gas |             - |              - |              - |             - |                - |                - |             - |          - |              - |             - |TM36 Power Trick |               - |TM38 Land’s Wrath |                - |                - |TM41 Assist |           - |            - |             - |               - |TM46 Twister |                - |          - |             - |                - |TM51 Pay Day |TM52 Pound |TM53 Flail |TM54 Trump Card |TM55 Peck |             - |                 - |        - |TM59 Bubble Beam |              - |TM61 X-Scissor |           - |           - |                - |                - |TM66 Judgment |                - |                  - |             - |                - |                - |             - |               - |                  - |            - |               - |            - |TM78 Double Slap |TM79 Flash |                  - |TM81 Recycle |              - |         - |TM84 Supersonic |             - |             - |TM87 Roost |                - |               - |TM90 Vacuum Wave |         - |                - |              - |            - |TM95 Discharge |              - |TM97 Quick Guard |TM98 Triple Kick |              - |TM100 Vine Whip |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
284 Masquerain       |               - |                - |TM03 Bubble |TM04 Draining Kiss |            - |              - |TM07 Glaciate |               - |TM09 Hurricane |TM10 Razor Wind |TM11 Power Swap |TM12 Growl |TM13 Tail Glow |              - |             - |          - |TM17 Signal Beam |           - |            - |TM20 Horn Attack |TM21 Mist Ball |TM22 Fell Stinger |                - |TM24 Embargo |              - |TM26 Air Slash |              - |TM28 Drill Peck |TM29 Whirlwind |                - |                - |             - |          - |              - |TM35 Power Gem |               - |               - |                - |                - |                - |          - |           - |            - |TM44 Transform |               - |TM46 Twister |                - |TM48 Harden |TM49 Explosion |                - |           - |TM52 Pound |         - |TM54 Trump Card |TM55 Peck |             - |TM57 Misty Terrain |        - |               - |TM60 Fire Blast |TM61 X-Scissor |TM62 Sharpen |           - |                - |TM65 Teeter Dance |            - |TM67 Toxic Spikes |                  - |TM69 Celebrate |TM70 Conversion 2 |                - |TM72 Gunk Shot |               - |                  - |            - |               - |            - |               - |         - |TM80 Smelling Salts |TM81 Recycle |              - |         - |TM84 Supersonic |             - |             - |TM87 Roost |TM88 Parting Shot |TM89 Vital Throw |               - |         - |                - |              - |            - |             - |TM96 Razor Leaf |               - |               - |TM99 Smack Down |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
285 Shroomish        |               - |                - |          - |                 - |            - |TM06 Grass Knot |            - |               - |TM09 Hurricane |              - |TM11 Power Swap |         - |             - |              - |TM15 Confusion |TM16 Bestow |               - |           - |TM19 Psych Up |               - |             - |TM22 Fell Stinger |                - |           - |TM25 Poison Gas |TM26 Air Slash |TM27 Fairy Wind |              - |             - |TM30 Poison Sting |TM31 Electro Ball |TM32 Tail Slap |          - |TM34 Rototiller |             - |TM36 Power Trick |               - |                - |TM39 Secret Power |                - |TM41 Assist |           - |            - |TM44 Transform |TM45 Last Resort |           - |                - |TM48 Harden |TM49 Explosion |                - |           - |         - |TM53 Flail |              - |        - |             - |                 - |        - |TM59 Bubble Beam |TM60 Fire Blast |             - |TM62 Sharpen |TM63 Lock-On |                - |TM65 Teeter Dance |TM66 Judgment |                - |TM68 Baby-Doll Eyes |TM69 Celebrate |                - |TM71 Magical Leaf |             - |               - |                  - |TM75 Hypnosis |               - |            - |               - |TM79 Flash |                  - |TM81 Recycle |TM82 Worry Seed |TM83 Spite |TM84 Supersonic |             - |             - |TM87 Roost |                - |               - |               - |TM91 Covet |                - |              - |            - |TM95 Discharge |TM96 Razor Leaf |               - |TM98 Triple Kick |              - |TM100 Vine Whip |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
286 Breloom          |               - |                - |TM03 Bubble |                 - |            - |TM06 Grass Knot |            - |               - |             - |              - |TM11 Power Swap |TM12 Growl |TM13 Tail Glow |TM14 Super Fang |             - |TM16 Bestow |TM17 Signal Beam |TM18 Counter |TM19 Psych Up |               - |             - |                - |TM23 Thunder Wave |           - |              - |             - |              - |              - |             - |                - |                - |TM32 Tail Slap |TM33 Spikes |              - |             - |               - |TM37 Giga Impact |TM38 Land’s Wrath |                - |                - |          - |TM42 Bulk Up |            - |             - |TM45 Last Resort |           - |                - |TM48 Harden |TM49 Explosion |                - |           - |TM52 Pound |TM53 Flail |              - |        - |             - |                 - |        - |               - |              - |             - |TM62 Sharpen |TM63 Lock-On |TM64 Dragon Dance |TM65 Teeter Dance |TM66 Judgment |                - |                  - |             - |                - |TM71 Magical Leaf |TM72 Gunk Shot |TM73 Powder Snow |                  - |            - |TM76 Brick Break |            - |TM78 Double Slap |         - |TM80 Smelling Salts |           - |TM82 Worry Seed |         - |              - |TM85 Take Down |             - |         - |                - |TM89 Vital Throw |TM90 Vacuum Wave |TM91 Covet |TM92 Rolling Kick |              - |            - |TM95 Discharge |TM96 Razor Leaf |TM97 Quick Guard |TM98 Triple Kick |              - |TM100 Vine Whip |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
287 Slakoth          |TM01 Night Slash |                - |          - |                 - |            - |              - |TM07 Glaciate |TM08 Sludge Wave |             - |TM10 Razor Wind |              - |TM12 Growl |             - |TM14 Super Fang |             - |TM16 Bestow |TM17 Signal Beam |TM18 Counter |TM19 Psych Up |TM20 Horn Attack |             - |                - |                - |           - |              - |             - |TM27 Fairy Wind |              - |             - |                - |                - |TM32 Tail Slap |          - |              - |             - |               - |TM37 Giga Impact |                - |TM39 Secret Power |                - |TM41 Assist |           - |            - |TM44 Transform |TM45 Last Resort |TM46 Twister |                - |TM48 Harden |TM49 Explosion |                - |TM51 Pay Day |TM52 Pound |TM53 Flail |TM54 Trump Card |        - |             - |                 - |        - |               - |              - |             - |TM62 Sharpen |TM63 Lock-On |                - |TM65 Teeter Dance |TM66 Judgment |                - |TM68 Baby-Doll Eyes |TM69 Celebrate |TM70 Conversion 2 |TM71 Magical Leaf |             - |TM73 Powder Snow |                  - |            - |               - |            - |TM78 Double Slap |TM79 Flash |TM80 Smelling Salts |TM81 Recycle |TM82 Worry Seed |         - |              - |TM85 Take Down |             - |TM87 Roost |                - |               - |               - |TM91 Covet |                - |              - |TM94 Megahorn |TM95 Discharge |              - |               - |               - |              - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
288 Vigoroth         |               - |                - |          - |                 - |            - |              - |            - |               - |             - |TM10 Razor Wind |              - |TM12 Growl |             - |              - |             - |TM16 Bestow |               - |TM18 Counter |TM19 Psych Up |TM20 Horn Attack |             - |                - |                - |           - |              - |             - |              - |              - |             - |                - |TM31 Electro Ball |             - |          - |TM34 Rototiller |TM35 Power Gem |               - |TM37 Giga Impact |                - |TM39 Secret Power |                - |TM41 Assist |           - |            - |             - |TM45 Last Resort |           - |                - |TM48 Harden |TM49 Explosion |                - |TM51 Pay Day |         - |TM53 Flail |TM54 Trump Card |        - |             - |                 - |TM58 Acid |TM59 Bubble Beam |TM60 Fire Blast |             - |TM62 Sharpen |TM63 Lock-On |                - |TM65 Teeter Dance |TM66 Judgment |                - |                  - |TM69 Celebrate |                - |                - |TM72 Gunk Shot |TM73 Powder Snow |                  - |TM75 Hypnosis |TM76 Brick Break |            - |TM78 Double Slap |TM79 Flash |TM80 Smelling Salts |           - |              - |         - |TM84 Supersonic |TM85 Take Down |             - |TM87 Roost |                - |               - |               - |TM91 Covet |                - |TM93 Magic Room |            - |             - |              - |               - |               - |              - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
289 Slaking          |TM01 Night Slash |                - |          - |                 - |            - |              - |            - |TM08 Sludge Wave |TM09 Hurricane |TM10 Razor Wind |              - |         - |TM13 Tail Glow |TM14 Super Fang |             - |TM16 Bestow |               - |TM18 Counter |TM19 Psych Up |TM20 Horn Attack |TM21 Mist Ball |TM22 Fell Stinger |                - |           - |              - |             - |              - |              - |TM29 Whirlwind |                - |                - |TM32 Tail Slap |          - |              - |             - |               - |               - |TM38 Land’s Wrath |TM39 Secret Power |TM40 Sucker Punch |TM41 Assist |TM42 Bulk Up |            - |             - |               - |TM46 Twister |                - |          - |TM49 Explosion |                - |TM51 Pay Day |TM52 Pound |TM53 Flail |              - |TM55 Peck |             - |TM57 Misty Terrain |        - |               - |              - |             - |TM62 Sharpen |TM63 Lock-On |                - |TM65 Teeter Dance |            - |                - |                  - |TM69 Celebrate |TM70 Conversion 2 |                - |             - |               - |                  - |            - |TM76 Brick Break |            - |TM78 Double Slap |TM79 Flash |                  - |           - |              - |         - |TM84 Supersonic |TM85 Take Down |TM86 Moonlight |TM87 Roost |                - |TM89 Vital Throw |               - |TM91 Covet |TM92 Rolling Kick |              - |            - |             - |              - |               - |               - |              - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
290 Nincada          |               - |TM02 Hydro Cannon |          - |                 - |            - |TM06 Grass Knot |TM07 Glaciate |               - |             - |              - |              - |         - |TM13 Tail Glow |              - |             - |          - |TM17 Signal Beam |           - |TM19 Psych Up |               - |             - |                - |                - |           - |              - |             - |              - |TM28 Drill Peck |TM29 Whirlwind |                - |                - |TM32 Tail Slap |TM33 Spikes |              - |TM35 Power Gem |               - |               - |                - |TM39 Secret Power |                - |          - |           - |            - |             - |TM45 Last Resort |TM46 Twister |TM47 Future Sight |TM48 Harden |             - |                - |           - |         - |         - |              - |        - |             - |                 - |        - |TM59 Bubble Beam |              - |             - |           - |TM63 Lock-On |                - |TM65 Teeter Dance |TM66 Judgment |                - |                  - |             - |                - |                - |             - |               - |                  - |            - |               - |            - |               - |TM79 Flash |TM80 Smelling Salts |           - |              - |         - |              - |TM85 Take Down |             - |         - |TM88 Parting Shot |               - |               - |TM91 Covet |TM92 Rolling Kick |              - |TM94 Megahorn |             - |              - |               - |               - |              - |TM100 Vine Whip |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
291 Ninjask          |               - |                - |          - |                 - |            - |TM06 Grass Knot |            - |               - |TM09 Hurricane |              - |              - |TM12 Growl |             - |              - |             - |TM16 Bestow |TM17 Signal Beam |TM18 Counter |            - |TM20 Horn Attack |TM21 Mist Ball |TM22 Fell Stinger |                - |           - |TM25 Poison Gas |TM26 Air Slash |TM27 Fairy Wind |TM28 Drill Peck |             - |                - |TM31 Electro Ball |TM32 Tail Slap |          - |TM34 Rototiller |             - |               - |TM37 Giga Impact |                - |                - |TM40 Sucker Punch |          - |           - |            - |             - |               - |TM46 Twister |TM47 Future Sight |TM48 Harden |TM49 Explosion |TM50 Psycho Shift |           - |         - |TM53 Flail |              - |TM55 Peck |             - |                 - |        - |               - |              - |TM61 X-Scissor |TM62 Sharpen |TM63 Lock-On |                - |TM65 Teeter Dance |TM66 Judgment |TM67 Toxic Spikes |                  - |             - |                - |                - |TM72 Gunk Shot |               - |                  - |            - |               - |TM77 Withdraw |TM78 Double Slap |TM79 Flash |TM80 Smelling Salts |           - |              - |         - |TM84 Supersonic |TM85 Take Down |             - |TM87 Roost |                - |TM89 Vital Throw |TM90 Vacuum Wave |         - |                - |TM93 Magic Room |TM94 Megahorn |             - |              - |               - |               - |TM99 Smack Down |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
292 Shedinja         |               - |                - |          - |                 - |TM05 Icy Wind |              - |            - |               - |TM09 Hurricane |              - |              - |TM12 Growl |TM13 Tail Glow |              - |TM15 Confusion |TM16 Bestow |TM17 Signal Beam |           - |TM19 Psych Up |               - |             - |TM22 Fell Stinger |                - |           - |TM25 Poison Gas |             - |              - |              - |TM29 Whirlwind |                - |                - |TM32 Tail Slap |TM33 Spikes |              - |             - |               - |TM37 Giga Impact |                - |TM39 Secret Power |                - |TM41 Assist |           - |TM43 Ice Ball |             - |               - |           - |TM47 Future Sight |TM48 Harden |TM49 Explosion |                - |TM51 Pay Day |TM52 Pound |         - |              - |        - |TM56 Ice Punch |                 - |        - |               - |              - |TM61 X-Scissor |           - |TM63 Lock-On |                - |                - |TM66 Judgment |TM67 Toxic Spikes |                  - |             - |                - |TM71 Magical Leaf |             - |               - |TM74 Trick-or-Treat |TM75 Hypnosis |TM76 Brick Break |            - |               - |         - |TM80 Smelling Salts |           - |TM82 Worry Seed |TM83 Spite |              - |TM85 Take Down |             - |TM87 Roost |                - |               - |               - |         - |                - |              - |TM94 Megahorn |             - |TM96 Razor Leaf |               - |               - |              - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
293 Whismur          |               - |                - |          - |TM04 Draining Kiss |            - |              - |            - |               - |             - |TM10 Razor Wind |              - |TM12 Growl |TM13 Tail Glow |TM14 Super Fang |             - |TM16 Bestow |               - |TM18 Counter |TM19 Psych Up |TM20 Horn Attack |             - |TM22 Fell Stinger |                - |           - |              - |TM26 Air Slash |              - |              - |TM29 Whirlwind |                - |                - |TM32 Tail Slap |          - |TM34 Rototiller |             - |               - |TM37 Giga Impact |                - |TM39 Secret Power |                - |TM41 Assist |           - |TM43 Ice Ball |             - |TM45 Last Resort |TM46 Twister |TM47 Future Sight |TM48 Harden |TM49 Explosion |                - |TM51 Pay Day |TM52 Pound |TM53 Flail |TM54 Trump Card |TM55 Peck |             - |                 - |TM58 Acid |               - |              - |TM61 X-Scissor |TM62 Sharpen |TM63 Lock-On |                - |TM65 Teeter Dance |TM66 Judgment |                - |                  - |TM69 Celebrate |TM70 Conversion 2 |                - |             - |TM73 Powder Snow |                  - |            - |               - |            - |TM78 Double Slap |TM79 Flash |TM80 Smelling Salts |TM81 Recycle |TM82 Worry Seed |         - |TM84 Supersonic |TM85 Take Down |             - |         - |                - |               - |               - |TM91 Covet |                - |TM93 Magic Room |            - |             - |TM96 Razor Leaf |               - |TM98 Triple Kick |              - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
