Randomizer Version: 4.6.1
Random Seed: 145436378429369
Settings String: 322IwgkEgIBAAQABwAEAAKoJBkCKgEAKgAVCQABEAAAAD8AAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieWMeSnzjwziK

--Move Updates--
Made Tackle have 40 power
Made Thunder Wave have 90% accuracy
Made Leech Life have 80 power and 10 PP
Made Swagger have 85% accuracy
Made Sucker Punch have 70 power
Made Dark Void have 50% accuracy
Made Flying Press have 100 power
Made Fell Stinger have 50 power
Made Parabolic Charge have 65 power
Made Water Shuriken a Special move
Made Mystical Fire have 75 power

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
228 Houndour         |              - |TM02 After You |              - |                - |TM05 Stockpile |             - |              - |               - |TM09 Aqua Tail |TM10 Ion Deluge |TM11 Pluck |            - |              - |TM14 Blast Burn |TM15 Psycho Boost |                - |TM17 Shadow Claw |             - |TM19 Explosion |TM20 Thrash |              - |                - |                 - |              - |TM25 Torment |                - |TM27 Air Slash |                 - |TM29 Aqua Jet |TM30 Acid Armor |TM31 Moonlight |              - |             - |TM34 Trump Card |        - |           - |TM37 Block |TM38 Tackle |TM39 Fire Blast |TM40 Encore |TM41 Vine Whip |                - |            - |             - |TM45 Noble Roar |TM46 Feint |               - |                - |             - |TM50 Leer |          - |             - |               - |TM54 X-Scissor |              - |TM56 Inferno |               - |TM58 Acupressure |              - |              - |                - |         - |               - |           - |TM65 Silver Wind |TM66 Head Smash |              - |              - |TM69 Defense Curl |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |           - |TM75 Baby-Doll Eyes |            - |         - |               - |               - |TM80 Fake Tears |            - |               - |           - |TM84 Guard Swap |           - |               - |               - |               - |                - |               - |         - |             - |             - |                - |            - |                - |              - |TM98 Quick Attack |TM99 Spiky Shield |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
229 Houndoom         |              - |TM02 After You |              - |                - |TM05 Stockpile |             - |TM07 Crush Grip |               - |             - |              - |         - |            - |              - |TM14 Blast Burn |                - |                - |               - |             - |TM19 Explosion |TM20 Thrash |              - |                - |                 - |              - |TM25 Torment |                - |TM27 Air Slash |TM28 Flower Shield |            - |              - |             - |              - |             - |              - |TM35 Lick |TM36 Sharpen |TM37 Block |TM38 Tackle |TM39 Fire Blast |          - |             - |                - |TM43 Astonish |TM44 Metronome |TM45 Noble Roar |TM46 Feint |TM47 Volt Tackle |                - |             - |TM50 Leer |          - |TM52 Iron Tail |TM53 Bullet Seed |             - |              - |TM56 Inferno |               - |TM58 Acupressure |              - |TM60 Autotomize |                - |         - |               - |           - |TM65 Silver Wind |              - |              - |              - |TM69 Defense Curl |              - |               - |                  - |TM73 Self-Destruct |           - |TM75 Baby-Doll Eyes |TM76 Hypnosis |TM77 Glare |               - |TM79 Thunderbolt |TM80 Fake Tears |TM81 Bug Bite |               - |TM83 Psywave |TM84 Guard Swap |           - |               - |               - |               - |                - |               - |         - |             - |             - |TM94 Electro Ball |            - |                - |TM97 Razor Wind |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
230 Kingdra          |TM01 Baton Pass |             - |              - |TM04 Dragon Dance |             - |             - |              - |               - |TM09 Aqua Tail |              - |         - |            - |              - |              - |TM15 Psycho Boost |                - |               - |             - |TM19 Explosion |          - |              - |TM22 Roar of Time |                 - |              - |           - |                - |             - |TM28 Flower Shield |TM29 Aqua Jet |TM30 Acid Armor |             - |TM32 Hydro Pump |             - |TM34 Trump Card |        - |TM36 Sharpen |TM37 Block |          - |              - |          - |             - |TM42 Spacial Rend |            - |TM44 Metronome |TM45 Noble Roar |TM46 Feint |               - |                - |             - |TM50 Leer |          - |TM52 Iron Tail |               - |             - |              - |           - |               - |               - |              - |              - |                - |TM62 Brine |               - |           - |TM65 Silver Wind |              - |              - |              - |TM69 Defense Curl |TM70 Milk Drink |               - |TM72 Power-Up Punch |TM73 Self-Destruct |TM74 Fissure |                  - |            - |         - |TM78 Wing Attack |               - |              - |            - |               - |           - |TM84 Guard Swap |TM85 Ingrain |               - |TM87 Double Team |               - |                - |TM90 String Shot |         - |             - |TM93 Boomburst |                - |TM95 Me First |                - |TM97 Razor Wind |                - |TM99 Spiky Shield |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
231 Phanpy           |TM01 Baton Pass |             - |              - |                - |             - |             - |              - |               - |TM09 Aqua Tail |              - |         - |            - |TM13 Trick Room |              - |                - |                - |               - |TM18 Octazooka |TM19 Explosion |TM20 Thrash |              - |                - |                 - |              - |TM25 Torment |                - |             - |                 - |            - |              - |TM31 Moonlight |              - |             - |TM34 Trump Card |        - |           - |TM37 Block |TM38 Tackle |              - |TM40 Encore |             - |                - |            - |             - |TM45 Noble Roar |         - |               - |                - |TM49 Sand Tomb |        - |          - |TM52 Iron Tail |               - |             - |              - |           - |               - |TM58 Acupressure |              - |              - |                - |         - |TM63 Telekinesis |TM64 Revenge |TM65 Silver Wind |TM66 Head Smash |              - |TM68 Zap Cannon |TM69 Defense Curl |              - |               - |                  - |TM73 Self-Destruct |           - |                  - |            - |         - |TM78 Wing Attack |               - |              - |            - |               - |           - |              - |           - |               - |               - |               - |TM89 Swords Dance |               - |         - |TM92 Transform |TM93 Boomburst |                - |            - |TM96 Sacred Sword |              - |TM98 Quick Attack |                - |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
232 Donphan          |              - |TM02 After You |              - |                - |TM05 Stockpile |             - |              - |               - |             - |              - |         - |            - |              - |              - |                - |                - |TM17 Shadow Claw |TM18 Octazooka |TM19 Explosion |TM20 Thrash |TM21 Heal Pulse |                - |TM23 Feather Dance |TM24 Mach Punch |           - |                - |             - |                 - |            - |TM30 Acid Armor |TM31 Moonlight |              - |TM33 Nightmare |              - |        - |TM36 Sharpen |         - |          - |              - |          - |             - |                - |            - |             - |TM45 Noble Roar |         - |               - |                - |TM49 Sand Tomb |TM50 Leer |          - |TM52 Iron Tail |TM53 Bullet Seed |             - |              - |TM56 Inferno |TM57 Mirror Coat |TM58 Acupressure |              - |TM60 Autotomize |                - |         - |               - |           - |               - |              - |TM67 Seed Flare |TM68 Zap Cannon |TM69 Defense Curl |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |TM74 Fissure |                  - |            - |         - |               - |TM79 Thunderbolt |              - |            - |               - |           - |              - |TM85 Ingrain |               - |TM87 Double Team |               - |                - |               - |TM91 Spore |TM92 Transform |             - |                - |TM95 Me First |TM96 Sacred Sword |TM97 Razor Wind |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
233 Porygon2         |TM01 Baton Pass |TM02 After You |TM03 Electroweb |                - |TM05 Stockpile |TM06 Seed Bomb |TM07 Crush Grip |               - |TM09 Aqua Tail |              - |         - |TM12 Teleport |              - |              - |                - |                - |               - |             - |TM19 Explosion |TM20 Thrash |              - |                - |                 - |TM24 Mach Punch |           - |                - |             - |                 - |TM29 Aqua Jet |              - |             - |              - |             - |TM34 Trump Card |TM35 Lick |TM36 Sharpen |TM37 Block |TM38 Tackle |              - |TM40 Encore |             - |                - |            - |TM44 Metronome |TM45 Noble Roar |TM46 Feint |               - |TM48 Aromatherapy |             - |TM50 Leer |TM51 Absorb |             - |               - |             - |              - |           - |               - |TM58 Acupressure |              - |              - |TM61 Quiver Dance |TM62 Brine |               - |           - |               - |              - |              - |TM68 Zap Cannon |TM69 Defense Curl |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |TM74 Fissure |                  - |TM76 Hypnosis |TM77 Glare |               - |               - |              - |            - |TM82 Head Charge |           - |TM84 Guard Swap |TM85 Ingrain |               - |TM87 Double Team |               - |TM89 Swords Dance |TM90 String Shot |TM91 Spore |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |TM97 Razor Wind |TM98 Quick Attack |TM99 Spiky Shield |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
234 Stantler         |TM01 Baton Pass |             - |              - |                - |TM05 Stockpile |             - |TM07 Crush Grip |               - |             - |              - |         - |            - |              - |              - |                - |TM16 Cotton Spore |TM17 Shadow Claw |             - |TM19 Explosion |TM20 Thrash |              - |                - |                 - |              - |           - |                - |             - |TM28 Flower Shield |            - |              - |             - |              - |             - |TM34 Trump Card |        - |TM36 Sharpen |TM37 Block |TM38 Tackle |TM39 Fire Blast |TM40 Encore |TM41 Vine Whip |TM42 Spacial Rend |TM43 Astonish |TM44 Metronome |TM45 Noble Roar |TM46 Feint |               - |                - |             - |TM50 Leer |          - |             - |TM53 Bullet Seed |             - |TM55 Power Whip |TM56 Inferno |               - |TM58 Acupressure |TM59 Rock Blast |              - |TM61 Quiver Dance |TM62 Brine |               - |           - |TM65 Silver Wind |              - |              - |              - |                - |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |TM74 Fissure |                  - |TM76 Hypnosis |TM77 Glare |               - |               - |              - |            - |TM82 Head Charge |           - |              - |           - |               - |TM87 Double Team |TM88 Heart Stamp |TM89 Swords Dance |               - |TM91 Spore |TM92 Transform |             - |                - |TM95 Me First |                - |TM97 Razor Wind |TM98 Quick Attack |TM99 Spiky Shield |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
235 Smeargle         |TM01 Baton Pass |TM02 After You |TM03 Electroweb |TM04 Dragon Dance |TM05 Stockpile |             - |TM07 Crush Grip |               - |             - |              - |         - |            - |              - |              - |                - |                - |               - |             - |TM19 Explosion |TM20 Thrash |              - |                - |                 - |              - |           - |                - |             - |                 - |            - |              - |             - |              - |             - |TM34 Trump Card |        - |TM36 Sharpen |TM37 Block |TM38 Tackle |              - |TM40 Encore |             - |TM42 Spacial Rend |            - |TM44 Metronome |TM45 Noble Roar |TM46 Feint |               - |                - |             - |TM50 Leer |          - |             - |               - |             - |TM55 Power Whip |TM56 Inferno |               - |TM58 Acupressure |              - |              - |                - |         - |               - |TM64 Revenge |               - |              - |              - |              - |                - |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |           - |TM75 Baby-Doll Eyes |            - |TM77 Glare |               - |               - |TM80 Fake Tears |            - |TM82 Head Charge |           - |TM84 Guard Swap |           - |               - |TM87 Double Team |               - |TM89 Swords Dance |TM90 String Shot |         - |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |TM97 Razor Wind |TM98 Quick Attack |                - |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
236 Tyrogue          |TM01 Baton Pass |             - |TM03 Electroweb |                - |TM05 Stockpile |TM06 Seed Bomb |TM07 Crush Grip |TM08 Aurora Beam |TM09 Aqua Tail |              - |         - |TM12 Teleport |TM13 Trick Room |TM14 Blast Burn |TM15 Psycho Boost |TM16 Cotton Spore |               - |             - |             - |          - |TM21 Heal Pulse |                - |                 - |TM24 Mach Punch |           - |                - |TM27 Air Slash |TM28 Flower Shield |            - |              - |TM31 Moonlight |              - |             - |TM34 Trump Card |        - |TM36 Sharpen |TM37 Block |TM38 Tackle |              - |          - |             - |                - |            - |             - |              - |TM46 Feint |               - |                - |             - |TM50 Leer |TM51 Absorb |             - |               - |TM54 X-Scissor |              - |           - |TM57 Mirror Coat |TM58 Acupressure |              - |              - |                - |         - |               - |TM64 Revenge |               - |              - |              - |              - |                - |TM70 Milk Drink |               - |TM72 Power-Up Punch |TM73 Self-Destruct |TM74 Fissure |                  - |            - |         - |TM78 Wing Attack |               - |              - |            - |TM82 Head Charge |TM83 Psywave |              - |           - |               - |               - |               - |                - |TM90 String Shot |TM91 Spore |             - |TM93 Boomburst |                - |TM95 Me First |TM96 Sacred Sword |              - |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
237 Hitmontop        |TM01 Baton Pass |             - |              - |                - |             - |             - |TM07 Crush Grip |TM08 Aurora Beam |             - |              - |         - |            - |              - |TM14 Blast Burn |                - |                - |TM17 Shadow Claw |TM18 Octazooka |TM19 Explosion |          - |              - |                - |                 - |TM24 Mach Punch |           - |                - |             - |                 - |TM29 Aqua Jet |TM30 Acid Armor |             - |              - |             - |TM34 Trump Card |        - |TM36 Sharpen |TM37 Block |          - |              - |          - |             - |                - |            - |             - |TM45 Noble Roar |TM46 Feint |               - |TM48 Aromatherapy |             - |TM50 Leer |          - |             - |               - |             - |              - |           - |               - |               - |              - |              - |                - |         - |               - |TM64 Revenge |               - |TM66 Head Smash |              - |              - |TM69 Defense Curl |TM70 Milk Drink |               - |TM72 Power-Up Punch |                 - |           - |                  - |            - |TM77 Glare |TM78 Wing Attack |               - |              - |            - |               - |           - |              - |           - |               - |TM87 Double Team |TM88 Heart Stamp |                - |               - |         - |             - |TM93 Boomburst |TM94 Electro Ball |TM95 Me First |TM96 Sacred Sword |              - |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
238 Smoochum         |TM01 Baton Pass |TM02 After You |              - |                - |             - |             - |TM07 Crush Grip |               - |             - |              - |TM11 Pluck |TM12 Teleport |TM13 Trick Room |              - |TM15 Psycho Boost |                - |               - |             - |TM19 Explosion |TM20 Thrash |              - |                - |                 - |              - |           - |TM26 Synchronoise |             - |                 - |            - |              - |             - |TM32 Hydro Pump |             - |TM34 Trump Card |TM35 Lick |           - |TM37 Block |          - |              - |TM40 Encore |             - |                - |            - |TM44 Metronome |              - |         - |               - |                - |             - |TM50 Leer |TM51 Absorb |             - |TM53 Bullet Seed |             - |              - |           - |TM57 Mirror Coat |TM58 Acupressure |              - |              - |TM61 Quiver Dance |         - |TM63 Telekinesis |           - |TM65 Silver Wind |TM66 Head Smash |TM67 Seed Flare |              - |                - |TM70 Milk Drink |TM71 Charge Beam |                  - |TM73 Self-Destruct |           - |                  - |TM76 Hypnosis |TM77 Glare |               - |               - |TM80 Fake Tears |            - |               - |TM83 Psywave |TM84 Guard Swap |           - |               - |               - |TM88 Heart Stamp |TM89 Swords Dance |               - |         - |             - |             - |                - |            - |                - |TM97 Razor Wind |                - |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
239 Elekid           |TM01 Baton Pass |             - |TM03 Electroweb |                - |TM05 Stockpile |             - |              - |               - |             - |TM10 Ion Deluge |         - |            - |TM13 Trick Room |TM14 Blast Burn |                - |                - |               - |             - |             - |TM20 Thrash |              - |TM22 Roar of Time |                 - |              - |           - |                - |TM27 Air Slash |                 - |TM29 Aqua Jet |              - |             - |              - |TM33 Nightmare |              - |        - |TM36 Sharpen |TM37 Block |          - |              - |          - |             - |TM42 Spacial Rend |            - |             - |              - |TM46 Feint |TM47 Volt Tackle |                - |             - |TM50 Leer |          - |TM52 Iron Tail |               - |             - |              - |           - |               - |               - |              - |              - |                - |         - |TM63 Telekinesis |           - |TM65 Silver Wind |TM66 Head Smash |              - |TM68 Zap Cannon |                - |              - |TM71 Charge Beam |                  - |                 - |           - |TM75 Baby-Doll Eyes |            - |TM77 Glare |               - |TM79 Thunderbolt |              - |            - |TM82 Head Charge |TM83 Psywave |TM84 Guard Swap |           - |               - |               - |               - |TM89 Swords Dance |               - |         - |TM92 Transform |             - |TM94 Electro Ball |            - |TM96 Sacred Sword |              - |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
240 Magby            |TM01 Baton Pass |TM02 After You |              - |                - |TM05 Stockpile |             - |TM07 Crush Grip |               - |             - |              - |         - |            - |              - |              - |                - |                - |               - |             - |TM19 Explosion |TM20 Thrash |TM21 Heal Pulse |                - |TM23 Feather Dance |TM24 Mach Punch |TM25 Torment |                - |TM27 Air Slash |                 - |            - |TM30 Acid Armor |             - |              - |TM33 Nightmare |TM34 Trump Card |TM35 Lick |TM36 Sharpen |         - |          - |TM39 Fire Blast |          - |             - |                - |TM43 Astonish |             - |              - |TM46 Feint |               - |TM48 Aromatherapy |TM49 Sand Tomb |TM50 Leer |          - |             - |TM53 Bullet Seed |             - |              - |TM56 Inferno |TM57 Mirror Coat |               - |              - |TM60 Autotomize |                - |         - |TM63 Telekinesis |           - |TM65 Silver Wind |              - |              - |              - |TM69 Defense Curl |TM70 Milk Drink |TM71 Charge Beam |TM72 Power-Up Punch |TM73 Self-Destruct |           - |                  - |            - |         - |               - |               - |              - |            - |               - |TM83 Psywave |              - |           - |               - |TM87 Double Team |               - |                - |TM90 String Shot |         - |             - |             - |                - |TM95 Me First |                - |              - |                - |                - |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
241 Miltank          |TM01 Baton Pass |TM02 After You |TM03 Electroweb |                - |TM05 Stockpile |             - |              - |               - |             - |              - |TM11 Pluck |TM12 Teleport |TM13 Trick Room |              - |TM15 Psycho Boost |                - |               - |TM18 Octazooka |TM19 Explosion |TM20 Thrash |              - |                - |TM23 Feather Dance |              - |           - |                - |TM27 Air Slash |                 - |            - |              - |             - |              - |             - |TM34 Trump Card |TM35 Lick |           - |TM37 Block |TM38 Tackle |              - |TM40 Encore |             - |                - |            - |TM44 Metronome |TM45 Noble Roar |TM46 Feint |               - |                - |TM49 Sand Tomb |TM50 Leer |TM51 Absorb |             - |               - |             - |              - |TM56 Inferno |TM57 Mirror Coat |TM58 Acupressure |              - |              - |                - |         - |               - |TM64 Revenge |               - |              - |              - |              - |TM69 Defense Curl |TM70 Milk Drink |               - |TM72 Power-Up Punch |TM73 Self-Destruct |           - |                  - |            - |TM77 Glare |               - |               - |              - |            - |TM82 Head Charge |           - |              - |           - |               - |TM87 Double Team |TM88 Heart Stamp |TM89 Swords Dance |               - |         - |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |TM97 Razor Wind |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
242 Blissey          |TM01 Baton Pass |TM02 After You |              - |TM04 Dragon Dance |             - |TM06 Seed Bomb |TM07 Crush Grip |               - |             - |              - |         - |TM12 Teleport |              - |              - |TM15 Psycho Boost |TM16 Cotton Spore |               - |             - |TM19 Explosion |TM20 Thrash |TM21 Heal Pulse |TM22 Roar of Time |TM23 Feather Dance |              - |           - |                - |TM27 Air Slash |                 - |            - |              - |             - |TM32 Hydro Pump |TM33 Nightmare |TM34 Trump Card |        - |TM36 Sharpen |         - |TM38 Tackle |              - |TM40 Encore |             - |                - |            - |TM44 Metronome |TM45 Noble Roar |TM46 Feint |TM47 Volt Tackle |                - |             - |        - |          - |             - |               - |TM54 X-Scissor |              - |           - |               - |TM58 Acupressure |TM59 Rock Blast |              - |TM61 Quiver Dance |         - |TM63 Telekinesis |           - |               - |              - |              - |TM68 Zap Cannon |TM69 Defense Curl |TM70 Milk Drink |TM71 Charge Beam |                  - |TM73 Self-Destruct |           - |TM75 Baby-Doll Eyes |            - |TM77 Glare |               - |               - |TM80 Fake Tears |            - |TM82 Head Charge |           - |              - |           - |               - |TM87 Double Team |               - |TM89 Swords Dance |               - |TM91 Spore |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |TM97 Razor Wind |TM98 Quick Attack |TM99 Spiky Shield |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
243 Raikou           |TM01 Baton Pass |             - |TM03 Electroweb |                - |TM05 Stockpile |TM06 Seed Bomb |TM07 Crush Grip |               - |             - |TM10 Ion Deluge |TM11 Pluck |            - |              - |              - |                - |                - |               - |             - |TM19 Explosion |TM20 Thrash |              - |TM22 Roar of Time |                 - |              - |           - |                - |             - |TM28 Flower Shield |            - |TM30 Acid Armor |             - |              - |TM33 Nightmare |              - |        - |           - |         - |TM38 Tackle |              - |TM40 Encore |TM41 Vine Whip |                - |            - |             - |TM45 Noble Roar |         - |TM47 Volt Tackle |                - |             - |TM50 Leer |TM51 Absorb |TM52 Iron Tail |TM53 Bullet Seed |             - |              - |           - |               - |TM58 Acupressure |              - |TM60 Autotomize |                - |         - |               - |           - |               - |              - |              - |TM68 Zap Cannon |TM69 Defense Curl |TM70 Milk Drink |TM71 Charge Beam |                  - |TM73 Self-Destruct |           - |TM75 Baby-Doll Eyes |            - |         - |TM78 Wing Attack |TM79 Thunderbolt |              - |TM81 Bug Bite |               - |           - |              - |           - |TM86 Wild Charge |               - |               - |                - |               - |         - |TM92 Transform |TM93 Boomburst |TM94 Electro Ball |            - |                - |              - |TM98 Quick Attack |TM99 Spiky Shield |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
244 Entei            |              - |             - |              - |                - |TM05 Stockpile |             - |              - |TM08 Aurora Beam |TM09 Aqua Tail |              - |         - |            - |              - |TM14 Blast Burn |                - |TM16 Cotton Spore |               - |             - |             - |          - |              - |                - |                 - |              - |           - |TM26 Synchronoise |             - |TM28 Flower Shield |TM29 Aqua Jet |              - |             - |              - |             - |TM34 Trump Card |TM35 Lick |TM36 Sharpen |         - |TM38 Tackle |TM39 Fire Blast |          - |TM41 Vine Whip |                - |            - |TM44 Metronome |              - |         - |               - |TM48 Aromatherapy |TM49 Sand Tomb |TM50 Leer |          - |TM52 Iron Tail |               - |             - |              - |TM56 Inferno |               - |TM58 Acupressure |              - |              - |                - |         - |               - |           - |               - |              - |              - |              - |                - |              - |               - |                  - |                 - |TM74 Fissure |                  - |            - |         - |TM78 Wing Attack |               - |              - |            - |TM82 Head Charge |           - |TM84 Guard Swap |           - |TM86 Wild Charge |               - |               - |TM89 Swords Dance |               - |TM91 Spore |TM92 Transform |             - |                - |            - |TM96 Sacred Sword |              - |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
245 Suicune          |TM01 Baton Pass |TM02 After You |              - |                - |TM05 Stockpile |TM06 Seed Bomb |TM07 Crush Grip |TM08 Aurora Beam |TM09 Aqua Tail |              - |         - |            - |              - |              - |                - |                - |               - |TM18 Octazooka |TM19 Explosion |          - |              - |TM22 Roar of Time |                 - |TM24 Mach Punch |           - |                - |             - |TM28 Flower Shield |TM29 Aqua Jet |              - |TM31 Moonlight |TM32 Hydro Pump |             - |TM34 Trump Card |        - |TM36 Sharpen |         - |          - |              - |          - |             - |                - |TM43 Astonish |TM44 Metronome |              - |TM46 Feint |               - |                - |             - |TM50 Leer |          - |             - |               - |             - |              - |           - |TM57 Mirror Coat |TM58 Acupressure |              - |              - |                - |TM62 Brine |TM63 Telekinesis |           - |               - |TM66 Head Smash |              - |              - |TM69 Defense Curl |TM70 Milk Drink |               - |                  - |                 - |           - |                  - |            - |TM77 Glare |               - |               - |              - |            - |               - |           - |TM84 Guard Swap |TM85 Ingrain |TM86 Wild Charge |TM87 Double Team |               - |TM89 Swords Dance |               - |         - |             - |TM93 Boomburst |TM94 Electro Ball |TM95 Me First |                - |TM97 Razor Wind |                - |                - |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
246 Larvitar         |TM01 Baton Pass |TM02 After You |              - |TM04 Dragon Dance |TM05 Stockpile |TM06 Seed Bomb |              - |               - |             - |              - |TM11 Pluck |            - |              - |              - |                - |                - |               - |             - |TM19 Explosion |TM20 Thrash |              - |                - |TM23 Feather Dance |TM24 Mach Punch |           - |TM26 Synchronoise |             - |                 - |            - |              - |TM31 Moonlight |              - |TM33 Nightmare |TM34 Trump Card |TM35 Lick |           - |         - |          - |              - |TM40 Encore |             - |                - |TM43 Astonish |TM44 Metronome |TM45 Noble Roar |TM46 Feint |               - |                - |TM49 Sand Tomb |TM50 Leer |TM51 Absorb |             - |               - |             - |              - |           - |TM57 Mirror Coat |               - |TM59 Rock Blast |TM60 Autotomize |                - |TM62 Brine |TM63 Telekinesis |           - |               - |TM66 Head Smash |              - |              - |TM69 Defense Curl |              - |               - |TM72 Power-Up Punch |TM73 Self-Destruct |TM74 Fissure |                  - |TM76 Hypnosis |TM77 Glare |               - |TM79 Thunderbolt |              - |            - |               - |           - |              - |           - |               - |               - |               - |TM89 Swords Dance |               - |         - |TM92 Transform |             - |                - |            - |                - |TM97 Razor Wind |                - |                - |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
247 Pupitar          |              - |             - |TM03 Electroweb |TM04 Dragon Dance |TM05 Stockpile |             - |              - |               - |             - |              - |         - |            - |              - |              - |                - |                - |               - |TM18 Octazooka |             - |TM20 Thrash |TM21 Heal Pulse |                - |                 - |TM24 Mach Punch |           - |TM26 Synchronoise |             - |TM28 Flower Shield |            - |TM30 Acid Armor |             - |              - |             - |              - |TM35 Lick |TM36 Sharpen |TM37 Block |TM38 Tackle |              - |TM40 Encore |             - |                - |            - |TM44 Metronome |TM45 Noble Roar |         - |TM47 Volt Tackle |                - |TM49 Sand Tomb |TM50 Leer |          - |TM52 Iron Tail |               - |TM54 X-Scissor |TM55 Power Whip |TM56 Inferno |               - |               - |TM59 Rock Blast |              - |TM61 Quiver Dance |TM62 Brine |               - |TM64 Revenge |               - |TM66 Head Smash |              - |TM68 Zap Cannon |                - |TM70 Milk Drink |               - |TM72 Power-Up Punch |TM73 Self-Destruct |TM74 Fissure |                  - |            - |         - |TM78 Wing Attack |               - |TM80 Fake Tears |            - |TM82 Head Charge |           - |TM84 Guard Swap |           - |               - |TM87 Double Team |TM88 Heart Stamp |                - |               - |         - |TM92 Transform |             - |                - |            - |                - |TM97 Razor Wind |                - |TM99 Spiky Shield |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
