Randomizer Version: 4.6.1
Random Seed: 77749608703462
Settings String: 322IwgkEgIBAAQABwAEAAKoJBkCKgEAKgAVCQABEAAAAD8AAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieWMeSnzjwziK

--Move Updates--
Made Tackle have 40 power
Made Thunder Wave have 90% accuracy
Made Leech Life have 80 power and 10 PP
Made Swagger have 85% accuracy
Made Sucker Punch have 70 power
Made Dark Void have 50% accuracy
Made Flying Press have 100 power
Made Fell Stinger have 50 power
Made Parabolic Charge have 65 power
Made Water Shuriken a Special move
Made Mystical Fire have 75 power

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
269 Dustox           |TM01 Acid Armor |TM02 Wish |TM03 Head Smash |         - |             - |         - |               - |TM08 Megahorn |             - |TM10 Lick |TM11 Frost Breath |TM12 Energy Ball |                - |                 - |               - |         - |TM17 Swallow |              - |TM19 Belly Drum |             - |              - |TM22 Origin Pulse |TM23 Acid Spray |         - |                - |TM26 Oblivion Wing |TM27 Venom Drench |             - |                 - |           - |TM31 Psychic |             - |                - |               - |                - |           - |TM37 Recover |              - |                - |TM40 Glaciate |            - |             - |            - |              - |            - |                 - |              - |TM48 Poison Sting |                - |              - |            - |               - |              - |                - |              - |                - |                 - |TM58 Poison Tail |                - |                - |           - |                - |           - |           - |                - |              - |TM67 Overheat |TM68 Dragon Ascent |        - |               - |                 - |TM72 Sharpen |              - |                - |TM75 Sand Attack |TM76 Frenzy Plant |               - |            - |               - |TM80 Powder |TM81 Haze |TM82 Bounce |TM83 Calm Mind |         - |TM85 Ice Beam |              - |             - |                    - |              - |TM90 Odor Sleuth |TM91 Power Trick |             - |             - |         - |TM95 Whirlpool |TM96 Heal Order |              - |         - |                 - |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
270 Lotad            |              - |        - |              - |TM04 Slash |             - |TM06 Round |TM07 Water Sport |            - |TM09 After You |        - |                - |TM12 Energy Ball |TM13 Fell Stinger |TM14 Diamond Storm |TM15 Wood Hammer |TM16 Spore |           - |TM18 Crush Claw |              - |             - |              - |TM22 Origin Pulse |              - |         - |                - |                 - |                - |             - |                 - |           - |           - |             - |                - |               - |TM35 Hydro Cannon |TM36 Refresh |TM37 Recover |TM38 Leech Seed |                - |            - |            - |TM42 Vice Grip |            - |TM44 Needle Arm |TM45 Mud Shot |                 - |              - |                - |TM49 Thunder Wave |              - |TM51 Teleport |TM52 Confuse Ray |              - |TM54 Aromatherapy |TM55 Seed Flare |                - |                 - |               - |TM59 Land’s Wrath |TM60 Water Pledge |TM61 Ingrain |TM62 Spike Cannon |           - |           - |                - |TM66 Sleep Talk |            - |TM68 Dragon Ascent |TM69 Wrap |               - |                 - |TM72 Sharpen |              - |                - |               - |TM76 Frenzy Plant |TM77 Guard Split |TM78 Reversal |               - |          - |        - |          - |             - |TM84 Pluck |            - |TM86 Rock Slide |TM87 Aeroblast |                    - |              - |               - |TM91 Power Trick |             - |             - |         - |TM95 Whirlpool |              - |              - |TM98 Swift |TM99 Self-Destruct |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
271 Lombre           |              - |TM02 Wish |TM03 Head Smash |TM04 Slash |             - |         - |TM07 Water Sport |TM08 Megahorn |TM09 After You |        - |                - |TM12 Energy Ball |TM13 Fell Stinger |                 - |TM15 Wood Hammer |TM16 Spore |           - |              - |TM19 Belly Drum |             - |              - |TM22 Origin Pulse |              - |         - |                - |TM26 Oblivion Wing |                - |             - |                 - |TM30 Flatter |           - |             - |                - |TM34 Ally Switch |TM35 Hydro Cannon |TM36 Refresh |           - |TM38 Leech Seed |                - |TM40 Glaciate |            - |TM42 Vice Grip |TM43 Icy Wind |TM44 Needle Arm |            - |                 - |              - |TM48 Poison Sting |TM49 Thunder Wave |              - |            - |TM52 Confuse Ray |              - |TM54 Aromatherapy |TM55 Seed Flare |                - |                 - |               - |                - |TM60 Water Pledge |TM61 Ingrain |TM62 Spike Cannon |           - |           - |TM65 Stored Power |              - |TM67 Overheat |                 - |        - |               - |                 - |           - |              - |                - |               - |                - |               - |            - |               - |          - |        - |          - |TM83 Calm Mind |TM84 Pluck |            - |              - |TM87 Aeroblast |                    - |TM89 Force Palm |TM90 Odor Sleuth |               - |             - |             - |TM94 Curse |TM95 Whirlpool |              - |              - |         - |                 - |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
272 Ludicolo         |              - |        - |TM03 Head Smash |TM04 Slash |             - |TM06 Round |TM07 Water Sport |            - |TM09 After You |        - |                - |TM12 Energy Ball |                - |                 - |TM15 Wood Hammer |TM16 Spore |           - |              - |TM19 Belly Drum |TM20 Rock Tomb |              - |TM22 Origin Pulse |              - |         - |                - |                 - |                - |             - |                 - |           - |           - |             - |                - |               - |TM35 Hydro Cannon |           - |           - |TM38 Leech Seed |                - |            - |TM41 Psyshock |TM42 Vice Grip |            - |TM44 Needle Arm |TM45 Mud Shot |TM46 Ancient Power |TM47 Trick Room |                - |                - |TM50 Sky Attack |            - |               - |              - |TM54 Aromatherapy |TM55 Seed Flare |                - |                 - |               - |TM59 Land’s Wrath |TM60 Water Pledge |TM61 Ingrain |                - |           - |TM64 Counter |                - |              - |            - |                 - |        - |               - |                 - |TM72 Sharpen |TM73 Blue Flare |                - |               - |TM76 Frenzy Plant |TM77 Guard Split |            - |               - |          - |        - |          - |             - |         - |            - |              - |TM87 Aeroblast |                    - |              - |TM90 Odor Sleuth |               - |             - |             - |         - |             - |              - |TM97 Cross Chop |         - |                 - |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
273 Seedot           |              - |TM02 Wish |TM03 Head Smash |         - |             - |         - |               - |TM08 Megahorn |TM09 After You |TM10 Lick |                - |TM12 Energy Ball |TM13 Fell Stinger |                 - |TM15 Wood Hammer |TM16 Spore |           - |TM18 Crush Claw |              - |             - |              - |TM22 Origin Pulse |              - |         - |                - |                 - |                - |             - |                 - |           - |           - |             - |                - |               - |                - |TM36 Refresh |           - |              - |TM39 Parting Shot |TM40 Glaciate |            - |TM42 Vice Grip |            - |TM44 Needle Arm |            - |                 - |TM47 Trick Room |                - |                - |              - |            - |               - |              - |TM54 Aromatherapy |TM55 Seed Flare |                - |TM57 Dragon Breath |               - |                - |                - |TM61 Ingrain |                - |TM63 Outrage |           - |TM65 Stored Power |              - |            - |                 - |        - |               - |                 - |TM72 Sharpen |              - |                - |               - |TM76 Frenzy Plant |TM77 Guard Split |            - |               - |TM80 Powder |        - |          - |             - |         - |TM85 Ice Beam |              - |             - |TM88 Parabolic Charge |              - |               - |TM91 Power Trick |             - |             - |         - |             - |TM96 Heal Order |TM97 Cross Chop |TM98 Swift |                 - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
274 Nuzleaf          |              - |        - |TM03 Head Smash |TM04 Slash |             - |         - |               - |TM08 Megahorn |             - |        - |TM11 Frost Breath |TM12 Energy Ball |                - |TM14 Diamond Storm |TM15 Wood Hammer |TM16 Spore |           - |              - |TM19 Belly Drum |             - |TM21 Guillotine |TM22 Origin Pulse |TM23 Acid Spray |         - |                - |                 - |                - |             - |                 - |TM30 Flatter |           - |             - |TM33 Flame Charge |               - |                - |TM36 Refresh |TM37 Recover |TM38 Leech Seed |TM39 Parting Shot |TM40 Glaciate |            - |             - |            - |TM44 Needle Arm |TM45 Mud Shot |                 - |              - |                - |                - |TM50 Sky Attack |            - |               - |TM53 Fire Punch |TM54 Aromatherapy |TM55 Seed Flare |                - |                 - |               - |                - |TM60 Water Pledge |TM61 Ingrain |TM62 Spike Cannon |           - |           - |TM65 Stored Power |              - |            - |                 - |TM69 Wrap |               - |                 - |TM72 Sharpen |TM73 Blue Flare |TM74 Secret Sword |               - |                - |               - |TM78 Reversal |               - |TM80 Powder |        - |          - |             - |         - |            - |              - |             - |TM88 Parabolic Charge |              - |               - |               - |TM92 Hurricane |             - |         - |             - |              - |              - |         - |                 - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
275 Shiftry          |TM01 Acid Armor |TM02 Wish |              - |TM04 Slash |             - |TM06 Round |               - |            - |             - |TM10 Lick |                - |               - |                - |TM14 Diamond Storm |TM15 Wood Hammer |TM16 Spore |           - |              - |              - |TM20 Rock Tomb |TM21 Guillotine |                - |              - |TM24 Stomp |                - |                 - |                - |             - |TM29 Dynamic Punch |           - |           - |TM32 Electrify |                - |               - |TM35 Hydro Cannon |TM36 Refresh |TM37 Recover |TM38 Leech Seed |TM39 Parting Shot |            - |            - |             - |            - |TM44 Needle Arm |TM45 Mud Shot |                 - |              - |                - |                - |              - |            - |               - |              - |                - |TM55 Seed Flare |TM56 Circle Throw |                 - |TM58 Poison Tail |                - |                - |TM61 Ingrain |TM62 Spike Cannon |TM63 Outrage |           - |                - |              - |            - |                 - |TM69 Wrap |               - |                 - |           - |TM73 Blue Flare |                - |               - |TM76 Frenzy Plant |               - |            - |TM79 Shadow Ball |          - |        - |TM82 Bounce |TM83 Calm Mind |         - |            - |              - |             - |                    - |              - |TM90 Odor Sleuth |TM91 Power Trick |TM92 Hurricane |             - |         - |             - |              - |              - |TM98 Swift |                 - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
276 Taillow          |              - |TM02 Wish |              - |TM04 Slash |TM05 Iron Head |TM06 Round |               - |            - |             - |        - |                - |               - |                - |TM14 Diamond Storm |               - |         - |TM17 Swallow |TM18 Crush Claw |TM19 Belly Drum |             - |TM21 Guillotine |                - |TM23 Acid Spray |TM24 Stomp |TM25 Draco Meteor |TM26 Oblivion Wing |                - |             - |TM29 Dynamic Punch |           - |TM31 Psychic |             - |                - |               - |                - |TM36 Refresh |           - |TM38 Leech Seed |                - |            - |            - |TM42 Vice Grip |TM43 Icy Wind |              - |TM45 Mud Shot |                 - |              - |                - |                - |TM50 Sky Attack |            - |               - |TM53 Fire Punch |                - |              - |                - |                 - |               - |                - |                - |           - |TM62 Spike Cannon |TM63 Outrage |           - |                - |TM66 Sleep Talk |            - |TM68 Dragon Ascent |TM69 Wrap |               - |                 - |TM72 Sharpen |              - |TM74 Secret Sword |               - |TM76 Frenzy Plant |               - |            - |TM79 Shadow Ball |          - |        - |TM82 Bounce |TM83 Calm Mind |TM84 Pluck |            - |TM86 Rock Slide |TM87 Aeroblast |                    - |TM89 Force Palm |TM90 Odor Sleuth |               - |TM92 Hurricane |             - |         - |TM95 Whirlpool |              - |TM97 Cross Chop |TM98 Swift |TM99 Self-Destruct |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
277 Swellow          |              - |TM02 Wish |TM03 Head Smash |         - |             - |TM06 Round |               - |            - |TM09 After You |        - |                - |               - |TM13 Fell Stinger |                 - |               - |         - |TM17 Swallow |TM18 Crush Claw |TM19 Belly Drum |TM20 Rock Tomb |TM21 Guillotine |                - |TM23 Acid Spray |TM24 Stomp |                - |TM26 Oblivion Wing |                - |TM28 Mud Sport |TM29 Dynamic Punch |           - |           - |             - |                - |               - |                - |TM36 Refresh |TM37 Recover |              - |TM39 Parting Shot |            - |TM41 Psyshock |TM42 Vice Grip |            - |              - |            - |                 - |TM47 Trick Room |                - |TM49 Thunder Wave |TM50 Sky Attack |            - |TM52 Confuse Ray |              - |                - |              - |TM56 Circle Throw |                 - |TM58 Poison Tail |                - |                - |           - |TM62 Spike Cannon |           - |TM64 Counter |TM65 Stored Power |TM66 Sleep Talk |            - |TM68 Dragon Ascent |TM69 Wrap |               - |TM71 Flower Shield |           - |TM73 Blue Flare |                - |               - |                - |               - |            - |               - |          - |        - |TM82 Bounce |TM83 Calm Mind |TM84 Pluck |            - |              - |TM87 Aeroblast |                    - |TM89 Force Palm |TM90 Odor Sleuth |               - |TM92 Hurricane |             - |         - |TM95 Whirlpool |              - |              - |TM98 Swift |TM99 Self-Destruct |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
278 Wingull          |              - |        - |              - |         - |             - |TM06 Round |TM07 Water Sport |            - |             - |        - |TM11 Frost Breath |               - |                - |                 - |               - |         - |           - |TM18 Crush Claw |              - |             - |              - |TM22 Origin Pulse |TM23 Acid Spray |         - |                - |TM26 Oblivion Wing |                - |TM28 Mud Sport |                 - |TM30 Flatter |           - |             - |                - |TM34 Ally Switch |TM35 Hydro Cannon |           - |           - |              - |                - |            - |            - |TM42 Vice Grip |            - |              - |TM45 Mud Shot |                 - |              - |                - |                - |TM50 Sky Attack |            - |               - |              - |                - |              - |                - |                 - |               - |                - |TM60 Water Pledge |TM61 Ingrain |TM62 Spike Cannon |           - |           - |                - |TM66 Sleep Talk |            - |TM68 Dragon Ascent |TM69 Wrap |               - |TM71 Flower Shield |           - |              - |                - |               - |TM76 Frenzy Plant |               - |            - |               - |          - |TM81 Haze |TM82 Bounce |             - |TM84 Pluck |            - |              - |             - |                    - |              - |TM90 Odor Sleuth |               - |TM92 Hurricane |             - |         - |TM95 Whirlpool |              - |              - |         - |                 - |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
279 Pelipper         |              - |TM02 Wish |              - |         - |             - |TM06 Round |TM07 Water Sport |            - |             - |TM10 Lick |                - |               - |                - |                 - |               - |         - |TM17 Swallow |TM18 Crush Claw |TM19 Belly Drum |             - |              - |TM22 Origin Pulse |              - |         - |                - |TM26 Oblivion Wing |TM27 Venom Drench |             - |                 - |           - |           - |             - |                - |TM34 Ally Switch |TM35 Hydro Cannon |           - |TM37 Recover |              - |                - |            - |TM41 Psyshock |TM42 Vice Grip |            - |              - |            - |TM46 Ancient Power |              - |                - |                - |TM50 Sky Attack |TM51 Teleport |               - |              - |                - |TM55 Seed Flare |                - |                 - |               - |                - |TM60 Water Pledge |           - |                - |           - |           - |                - |TM66 Sleep Talk |            - |TM68 Dragon Ascent |TM69 Wrap |               - |                 - |TM72 Sharpen |TM73 Blue Flare |                - |TM75 Sand Attack |                - |TM77 Guard Split |TM78 Reversal |               - |          - |        - |TM82 Bounce |             - |TM84 Pluck |            - |              - |TM87 Aeroblast |                    - |              - |               - |TM91 Power Trick |TM92 Hurricane |TM93 Fire Spin |         - |TM95 Whirlpool |              - |TM97 Cross Chop |         - |TM99 Self-Destruct |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
280 Ralts            |              - |        - |              - |         - |             - |TM06 Round |               - |            - |             - |        - |                - |               - |TM13 Fell Stinger |                 - |TM15 Wood Hammer |         - |           - |TM18 Crush Claw |TM19 Belly Drum |             - |TM21 Guillotine |                - |              - |TM24 Stomp |                - |                 - |TM27 Venom Drench |             - |                 - |           - |TM31 Psychic |             - |TM33 Flame Charge |TM34 Ally Switch |TM35 Hydro Cannon |TM36 Refresh |           - |              - |                - |TM40 Glaciate |TM41 Psyshock |TM42 Vice Grip |TM43 Icy Wind |TM44 Needle Arm |TM45 Mud Shot |TM46 Ancient Power |TM47 Trick Room |TM48 Poison Sting |                - |              - |TM51 Teleport |               - |TM53 Fire Punch |                - |TM55 Seed Flare |                - |TM57 Dragon Breath |               - |TM59 Land’s Wrath |                - |TM61 Ingrain |                - |TM63 Outrage |TM64 Counter |TM65 Stored Power |TM66 Sleep Talk |            - |                 - |TM69 Wrap |TM70 Wild Charge |TM71 Flower Shield |           - |              - |                - |               - |                - |TM77 Guard Split |TM78 Reversal |               - |TM80 Powder |        - |          - |TM83 Calm Mind |TM84 Pluck |TM85 Ice Beam |              - |TM87 Aeroblast |                    - |TM89 Force Palm |               - |               - |             - |TM93 Fire Spin |         - |             - |              - |              - |         - |                 - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
281 Kirlia           |TM01 Acid Armor |TM02 Wish |TM03 Head Smash |         - |             - |TM06 Round |               - |            - |             - |TM10 Lick |TM11 Frost Breath |               - |                - |                 - |               - |         - |TM17 Swallow |              - |              - |             - |TM21 Guillotine |                - |TM23 Acid Spray |TM24 Stomp |TM25 Draco Meteor |TM26 Oblivion Wing |TM27 Venom Drench |             - |                 - |           - |TM31 Psychic |             - |                - |TM34 Ally Switch |                - |TM36 Refresh |TM37 Recover |              - |                - |            - |TM41 Psyshock |             - |TM43 Icy Wind |TM44 Needle Arm |            - |TM46 Ancient Power |TM47 Trick Room |                - |TM49 Thunder Wave |              - |TM51 Teleport |               - |              - |                - |              - |TM56 Circle Throw |                 - |               - |                - |                - |           - |TM62 Spike Cannon |           - |           - |TM65 Stored Power |              - |            - |                 - |TM69 Wrap |               - |TM71 Flower Shield |           - |              - |                - |TM75 Sand Attack |                - |TM77 Guard Split |            - |               - |          - |        - |          - |TM83 Calm Mind |         - |TM85 Ice Beam |TM86 Rock Slide |             - |                    - |              - |TM90 Odor Sleuth |TM91 Power Trick |             - |             - |         - |             - |TM96 Heal Order |              - |         - |TM99 Self-Destruct |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
282 Gardevoir        |TM01 Acid Armor |TM02 Wish |              - |TM04 Slash |             - |TM06 Round |               - |TM08 Megahorn |TM09 After You |TM10 Lick |                - |TM12 Energy Ball |                - |TM14 Diamond Storm |               - |         - |TM17 Swallow |              - |TM19 Belly Drum |             - |TM21 Guillotine |                - |              - |         - |                - |                 - |                - |TM28 Mud Sport |TM29 Dynamic Punch |TM30 Flatter |TM31 Psychic |             - |                - |TM34 Ally Switch |                - |TM36 Refresh |           - |              - |                - |            - |TM41 Psyshock |             - |TM43 Icy Wind |TM44 Needle Arm |            - |TM46 Ancient Power |TM47 Trick Room |TM48 Poison Sting |                - |              - |TM51 Teleport |               - |              - |                - |TM55 Seed Flare |                - |TM57 Dragon Breath |               - |                - |                - |TM61 Ingrain |                - |           - |           - |TM65 Stored Power |TM66 Sleep Talk |            - |TM68 Dragon Ascent |TM69 Wrap |TM70 Wild Charge |TM71 Flower Shield |TM72 Sharpen |              - |                - |               - |                - |TM77 Guard Split |            - |               - |          - |        - |          - |TM83 Calm Mind |         - |            - |              - |             - |TM88 Parabolic Charge |              - |TM90 Odor Sleuth |TM91 Power Trick |             - |             - |         - |             - |              - |TM97 Cross Chop |         - |                 - |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
283 Surskit          |              - |TM02 Wish |              - |TM04 Slash |             - |TM06 Round |TM07 Water Sport |TM08 Megahorn |             - |        - |                - |TM12 Energy Ball |TM13 Fell Stinger |                 - |               - |         - |TM17 Swallow |              - |TM19 Belly Drum |             - |              - |TM22 Origin Pulse |              - |TM24 Stomp |                - |                 - |                - |TM28 Mud Sport |                 - |           - |           - |             - |                - |TM34 Ally Switch |                - |           - |TM37 Recover |TM38 Leech Seed |                - |TM40 Glaciate |TM41 Psyshock |TM42 Vice Grip |            - |              - |TM45 Mud Shot |                 - |TM47 Trick Room |                - |                - |TM50 Sky Attack |            - |               - |              - |TM54 Aromatherapy |TM55 Seed Flare |                - |                 - |               - |                - |TM60 Water Pledge |TM61 Ingrain |TM62 Spike Cannon |           - |           - |                - |TM66 Sleep Talk |            - |TM68 Dragon Ascent |        - |               - |                 - |TM72 Sharpen |TM73 Blue Flare |TM74 Secret Sword |TM75 Sand Attack |                - |               - |            - |TM79 Shadow Ball |TM80 Powder |TM81 Haze |          - |             - |         - |            - |              - |             - |                    - |              - |               - |TM91 Power Trick |             - |TM93 Fire Spin |         - |             - |TM96 Heal Order |              - |TM98 Swift |TM99 Self-Destruct |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
284 Masquerain       |TM01 Acid Armor |        - |              - |         - |             - |TM06 Round |TM07 Water Sport |TM08 Megahorn |             - |        - |                - |               - |TM13 Fell Stinger |                 - |               - |         - |TM17 Swallow |TM18 Crush Claw |TM19 Belly Drum |             - |              - |TM22 Origin Pulse |              - |         - |TM25 Draco Meteor |TM26 Oblivion Wing |                - |             - |                 - |           - |           - |TM32 Electrify |                - |TM34 Ally Switch |                - |TM36 Refresh |           - |              - |TM39 Parting Shot |            - |TM41 Psyshock |TM42 Vice Grip |            - |              - |TM45 Mud Shot |                 - |TM47 Trick Room |                - |                - |TM50 Sky Attack |            - |TM52 Confuse Ray |              - |                - |              - |                - |TM57 Dragon Breath |               - |TM59 Land’s Wrath |TM60 Water Pledge |           - |                - |           - |TM64 Counter |                - |              - |            - |TM68 Dragon Ascent |        - |               - |                 - |           - |              - |                - |               - |TM76 Frenzy Plant |TM77 Guard Split |            - |               - |          - |TM81 Haze |TM82 Bounce |             - |TM84 Pluck |            - |              - |TM87 Aeroblast |TM88 Parabolic Charge |              - |TM90 Odor Sleuth |               - |TM92 Hurricane |TM93 Fire Spin |TM94 Curse |             - |TM96 Heal Order |TM97 Cross Chop |         - |TM99 Self-Destruct |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
285 Shroomish        |              - |        - |              - |         - |             - |         - |               - |            - |             - |TM10 Lick |                - |TM12 Energy Ball |TM13 Fell Stinger |                 - |TM15 Wood Hammer |TM16 Spore |           - |TM18 Crush Claw |              - |TM20 Rock Tomb |              - |                - |              - |TM24 Stomp |                - |                 - |                - |             - |                 - |           - |TM31 Psychic |             - |                - |               - |                - |TM36 Refresh |           - |TM38 Leech Seed |                - |            - |            - |             - |            - |TM44 Needle Arm |            - |                 - |              - |                - |                - |              - |            - |               - |TM53 Fire Punch |TM54 Aromatherapy |TM55 Seed Flare |                - |                 - |TM58 Poison Tail |                - |                - |TM61 Ingrain |TM62 Spike Cannon |           - |           - |TM65 Stored Power |              - |TM67 Overheat |                 - |TM69 Wrap |TM70 Wild Charge |                 - |           - |              - |                - |               - |TM76 Frenzy Plant |               - |TM78 Reversal |               - |          - |        - |TM82 Bounce |             - |         - |            - |TM86 Rock Slide |TM87 Aeroblast |                    - |              - |TM90 Odor Sleuth |               - |             - |TM93 Fire Spin |         - |             - |              - |TM97 Cross Chop |         - |                 - |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
286 Breloom          |              - |        - |              - |TM04 Slash |TM05 Iron Head |         - |               - |            - |             - |TM10 Lick |                - |TM12 Energy Ball |                - |                 - |TM15 Wood Hammer |TM16 Spore |           - |TM18 Crush Claw |TM19 Belly Drum |             - |              - |                - |              - |TM24 Stomp |                - |                 - |TM27 Venom Drench |             - |TM29 Dynamic Punch |TM30 Flatter |           - |             - |                - |               - |                - |           - |           - |TM38 Leech Seed |TM39 Parting Shot |            - |TM41 Psyshock |TM42 Vice Grip |            - |TM44 Needle Arm |            - |TM46 Ancient Power |              - |TM48 Poison Sting |                - |              - |            - |               - |              - |TM54 Aromatherapy |TM55 Seed Flare |TM56 Circle Throw |TM57 Dragon Breath |               - |                - |TM60 Water Pledge |TM61 Ingrain |TM62 Spike Cannon |           - |TM64 Counter |                - |              - |            - |                 - |        - |TM70 Wild Charge |                 - |TM72 Sharpen |              - |TM74 Secret Sword |TM75 Sand Attack |TM76 Frenzy Plant |               - |TM78 Reversal |               - |TM80 Powder |        - |          - |             - |TM84 Pluck |TM85 Ice Beam |              - |             - |TM88 Parabolic Charge |TM89 Force Palm |               - |               - |TM92 Hurricane |             - |         - |TM95 Whirlpool |TM96 Heal Order |TM97 Cross Chop |TM98 Swift |                 - |             - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
287 Slakoth          |              - |TM02 Wish |              - |TM04 Slash |             - |TM06 Round |TM07 Water Sport |            - |TM09 After You |TM10 Lick |TM11 Frost Breath |               - |                - |TM14 Diamond Storm |               - |         - |TM17 Swallow |TM18 Crush Claw |TM19 Belly Drum |             - |TM21 Guillotine |TM22 Origin Pulse |              - |TM24 Stomp |TM25 Draco Meteor |                 - |                - |             - |                 - |           - |           - |TM32 Electrify |TM33 Flame Charge |               - |TM35 Hydro Cannon |TM36 Refresh |TM37 Recover |TM38 Leech Seed |TM39 Parting Shot |            - |            - |TM42 Vice Grip |            - |              - |            - |                 - |TM47 Trick Room |                - |                - |              - |TM51 Teleport |TM52 Confuse Ray |              - |                - |              - |TM56 Circle Throw |                 - |               - |                - |TM60 Water Pledge |           - |TM62 Spike Cannon |TM63 Outrage |TM64 Counter |                - |TM66 Sleep Talk |TM67 Overheat |TM68 Dragon Ascent |        - |               - |                 - |TM72 Sharpen |              - |                - |               - |TM76 Frenzy Plant |               - |            - |               - |TM80 Powder |        - |TM82 Bounce |             - |         - |            - |              - |             - |                    - |              - |TM90 Odor Sleuth |TM91 Power Trick |             - |             - |         - |             - |              - |TM97 Cross Chop |         - |TM99 Self-Destruct |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
288 Vigoroth         |              - |TM02 Wish |              - |TM04 Slash |             - |TM06 Round |               - |            - |TM09 After You |        - |                - |               - |                - |TM14 Diamond Storm |               - |TM16 Spore |TM17 Swallow |TM18 Crush Claw |TM19 Belly Drum |             - |TM21 Guillotine |                - |TM23 Acid Spray |TM24 Stomp |                - |                 - |                - |TM28 Mud Sport |TM29 Dynamic Punch |TM30 Flatter |           - |             - |                - |               - |TM35 Hydro Cannon |TM36 Refresh |TM37 Recover |              - |                - |            - |            - |TM42 Vice Grip |            - |              - |            - |                 - |              - |                - |                - |              - |            - |TM52 Confuse Ray |              - |TM54 Aromatherapy |              - |TM56 Circle Throw |TM57 Dragon Breath |               - |                - |                - |           - |TM62 Spike Cannon |           - |TM64 Counter |                - |              - |TM67 Overheat |TM68 Dragon Ascent |TM69 Wrap |               - |                 - |TM72 Sharpen |              - |                - |               - |                - |               - |TM78 Reversal |TM79 Shadow Ball |TM80 Powder |TM81 Haze |          - |             - |TM84 Pluck |            - |TM86 Rock Slide |             - |                    - |              - |TM90 Odor Sleuth |               - |TM92 Hurricane |TM93 Fire Spin |         - |             - |TM96 Heal Order |              - |TM98 Swift |                 - |TM100 Mean Look |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
