Randomizer Version: 4.6.1
Random Seed: 78629769806924
Settings String: 322IwgkEgIBAAQABwAEAAKoJBkCKgEAKgAVCQABEAAAAD8AAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieWMeSnzjwziK

--Move Updates--
Made Tackle have 40 power
Made Thunder Wave have 90% accuracy
Made Leech Life have 80 power and 10 PP
Made Swagger have 85% accuracy
Made Sucker Punch have 70 power
Made Dark Void have 50% accuracy
Made Flying Press have 100 power
Made Fell Stinger have 50 power
Made Parabolic Charge have 65 power
Made Water Shuriken a Special move
Made Mystical Fire have 75 power

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
Magmar          -> Magmortar       by leveling up holding Magmarizer
Porygon         -> Porygon2        by leveling up holding Up-Grade
Porygon2        -> Porygon-Z       by leveling up holding Dubious Disc
Feebas          -> Milotic         by leveling up holding Prism Scale
Dusclops        -> Dusknoir        by leveling up holding Reaper Cloth
Clamperl        -> Huntail         by leveling up holding Deep Sea Tooth
Clamperl        -> Gorebyss        by leveling up holding Deep Sea Scale
Boldore         -> Gigalith        at level 37
Gurdurr         -> Conkeldurr      at level 37
Karrablast      -> Escavalier      by leveling up with Shelmet in the party (Overwritten by "Make Evolutions Easier", see below)
Shelmet         -> Accelgor        by leveling up with Karrablast in the party (Overwritten by "Make Evolutions Easier", see below)
Spritzee        -> Aromatisse      by leveling up holding Sachet
Swirlix         -> Slurpuff        by leveling up holding Whipped Dream
Phantump        -> Trevenant       at level 37
Pumpkaboo       -> Gourgeist       at level 37
Pumpkaboo-M     -> Gourgeist       at level 37
Pumpkaboo-L     -> Gourgeist       at level 37
Pumpkaboo-XL    -> Gourgeist       at level 37

--Making Evolutions Easier--
Friendship evolutions now take 160 happiness (was 220).
Rhyhorn         now evolves into Rhydon               at minimum level 30
Horsea          now evolves into Seadra               at minimum level 30
Dragonair       now evolves into Dragonite            at minimum level 40
Swinub          now evolves into Piloswine            at minimum level 30
Pupitar         now evolves into Tyranitar            at minimum level 40
Aron            now evolves into Lairon               at minimum level 30
Lairon          now evolves into Aggron               at minimum level 40
Trapinch        now evolves into Vibrava              at minimum level 30
Vibrava         now evolves into Flygon               at minimum level 40
Duskull         now evolves into Dusclops             at minimum level 30
Snorunt         now evolves into Glalie               at minimum level 40
Spheal          now evolves into Sealeo               at minimum level 30
Sealeo          now evolves into Walrein              at minimum level 40
Shelgon         now evolves into Salamence            at minimum level 40
Metang          now evolves into Metagross            at minimum level 40
Gabite          now evolves into Garchomp             at minimum level 40
Mantyke         now evolves into Mantine              at minimum level 35
Gothita         now evolves into Gothorita            at minimum level 30
Gothorita       now evolves into Gothitelle           at minimum level 40
Solosis         now evolves into Duosion              at minimum level 30
Duosion         now evolves into Reuniclus            at minimum level 40
Vanillite       now evolves into Vanillish            at minimum level 30
Vanillish       now evolves into Vanilluxe            at minimum level 40
Karrablast      now evolves into Escavalier           at minimum level 35
Klink           now evolves into Klang                at minimum level 30
Klang           now evolves into Klinklang            at minimum level 40
Tynamo          now evolves into Eelektrik            at minimum level 30
Elgyem          now evolves into Beheeyem             at minimum level 40
Litwick         now evolves into Lampent              at minimum level 30
Axew            now evolves into Fraxure              at minimum level 30
Fraxure         now evolves into Haxorus              at minimum level 40
Shelmet         now evolves into Accelgor             at minimum level 35
Mienfoo         now evolves into Mienshao             at minimum level 40
Golett          now evolves into Golurk               at minimum level 40
Pawniard        now evolves into Bisharp              at minimum level 40
Rufflet         now evolves into Braviary             at minimum level 40
Vullaby         now evolves into Mandibuzz            at minimum level 40
Deino           now evolves into Zweilous             at minimum level 30
Zweilous        now evolves into Hydreigon            at minimum level 40
Larvesta        now evolves into Volcarona            at minimum level 40
Honedge         now evolves into Doublade             at minimum level 30
Inkay           now evolves into Malamar              at minimum level 30
Skrelp          now evolves into Dragalge             at minimum level 40
Goomy           now evolves into Sliggoo              at minimum level 30
Sliggoo         now evolves into Goodra               at minimum level 40
Noibat          now evolves into Noivern              at minimum level 40

--Random Starters--
Set starter 1 to Shaymin
Set starter 2 to Sharpedo
Set starter 3 to Horsea
Set starter 4 to Vileplume
Set starter 5 to Flygon
Set starter 6 to Shelgon
Set starter 7 to Shuppet
Set starter 8 to Carvanha
Set starter 9 to Tyrogue
Set starter 10 to Axew
Set starter 11 to Gible
Set starter 12 to Taillow

Pokemon Movesets: Unchanged.

--TM Moves--
TM01 Trump Card
TM02 Bubble
TM03 Hydro Pump
TM04 Thief
TM05 Steamroller
TM06 Self-Destruct
TM07 Double Team
TM08 Hypnosis
TM09 Dragon Rage
TM10 Metal Sound
TM11 Perish Song
TM12 Foul Play
TM13 Constrict
TM14 Rapid Spin
TM15 False Swipe
TM16 Mimic
TM17 Double Slap
TM18 Fury Cutter
TM19 Power Swap
TM20 Thunderbolt
TM21 Smack Down
TM22 Scald
TM23 Diamond Storm
TM24 Psycho Boost
TM25 Needle Arm
TM26 Miracle Eye
TM27 Psywave
TM28 Withdraw
TM29 Water Sport
TM30 Destiny Bond
TM31 Tail Slap
TM32 Pound
TM33 Imprison
TM34 Spite
TM35 Dark Void
TM36 Growl
TM37 Beat Up
TM38 Uproar
TM39 Happy Hour
TM40 Land’s Wrath
TM41 Mirror Shot
TM42 Brave Bird
TM43 Ally Switch
TM44 Swagger
TM45 Geomancy
TM46 Meteor Mash
TM47 Wish
TM48 Echoed Voice
TM49 Entrainment
TM50 Flare Blitz
TM51 Bone Rush
TM52 Last Resort
TM53 Meditate
TM54 Magnetic Flux
TM55 Ominous Wind
TM56 Toxic
TM57 Screech
TM58 Barrage
TM59 Fire Fang
TM60 Fake Tears
TM61 Poison Jab
TM62 Follow Me
TM63 Will-O-Wisp
TM64 Foresight
TM65 Lava Plume
TM66 Overheat
TM67 Moonlight
TM68 Snatch
TM69 Feint
TM70 Rock Wrecker
TM71 Bonemerang
TM72 Eruption
TM73 Spider Web
TM74 Rage
TM75 Searing Shot
TM76 Rock Polish
TM77 Megahorn
TM78 Submission
TM79 Tail Whip
TM80 Tri Attack
TM81 Block
TM82 Defog
TM83 Techno Blast
TM84 Razor Wind
TM85 Torment
TM86 Spikes
TM87 Petal Blizzard
TM88 Zen Headbutt
TM89 Muddy Water
TM90 Mist Ball
TM91 Shell Smash
TM92 Boomburst
TM93 Rototiller
TM94 Brine
TM95 Endeavor
TM96 Snarl
TM97 Sky Uppercut
TM98 Mat Block
TM99 Trick Room
TM100 Bite

--TM Compatibility--
  1 Bulbasaur        |              - |          - |              - |         - |               - |                 - |TM07 Double Team |            - |               - |               - |               - |             - |TM13 Constrict |              - |               - |         - |               - |               - |              - |               - |              - |TM22 Scald |TM23 Diamond Storm |TM24 Psycho Boost |TM25 Needle Arm |TM26 Miracle Eye |           - |            - |TM29 Water Sport |                - |TM31 Tail Slap |TM32 Pound |            - |         - |             - |TM36 Growl |           - |TM38 Uproar |TM39 Happy Hour |TM40 Land’s Wrath |TM41 Mirror Shot |              - |               - |           - |TM45 Geomancy |TM46 Meteor Mash |        - |                - |               - |               - |             - |               - |TM53 Meditate |TM54 Magnetic Flux |                - |TM56 Toxic |           - |           - |             - |              - |TM61 Poison Jab |TM62 Follow Me |               - |             - |              - |            - |TM67 Moonlight |TM68 Snatch |         - |                - |              - |            - |              - |        - |                - |               - |            - |              - |             - |              - |TM81 Block |         - |TM83 Techno Blast |TM84 Razor Wind |           - |TM86 Spikes |                  - |TM88 Zen Headbutt |               - |             - |               - |TM92 Boomburst |              - |         - |            - |TM96 Snarl |                - |             - |TM99 Trick Room |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
  2 Ivysaur          |TM01 Trump Card |          - |              - |         - |               - |                 - |TM07 Double Team |            - |               - |               - |TM11 Perish Song |             - |             - |TM14 Rapid Spin |TM15 False Swipe |TM16 Mimic |               - |               - |TM19 Power Swap |               - |TM21 Smack Down |         - |                 - |                - |              - |               - |TM27 Psywave |            - |               - |                - |TM31 Tail Slap |TM32 Pound |            - |TM34 Spite |             - |TM36 Growl |           - |TM38 Uproar |TM39 Happy Hour |                - |TM41 Mirror Shot |              - |TM43 Ally Switch |           - |            - |               - |TM47 Wish |TM48 Echoed Voice |               - |               - |             - |               - |            - |                 - |                - |TM56 Toxic |TM57 Screech |           - |             - |TM60 Fake Tears |TM61 Poison Jab |             - |TM63 Will-O-Wisp |TM64 Foresight |              - |TM66 Overheat |             - |          - |TM69 Feint |                - |              - |            - |              - |        - |                - |               - |TM77 Megahorn |TM78 Submission |             - |TM80 Tri Attack |         - |TM82 Defog |                - |              - |           - |          - |                  - |                - |               - |             - |TM91 Shell Smash |TM92 Boomburst |TM93 Rototiller |         - |            - |         - |                - |             - |              - |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
  3 Venusaur         |              - |          - |TM03 Hydro Pump |         - |TM05 Steamroller |TM06 Self-Destruct |               - |            - |               - |               - |               - |             - |             - |              - |TM15 False Swipe |TM16 Mimic |TM17 Double Slap |               - |TM19 Power Swap |               - |              - |         - |                 - |                - |TM25 Needle Arm |               - |TM27 Psywave |            - |TM29 Water Sport |TM30 Destiny Bond |TM31 Tail Slap |         - |            - |         - |             - |TM36 Growl |           - |TM38 Uproar |              - |                - |               - |              - |               - |TM44 Swagger |            - |TM46 Meteor Mash |        - |                - |               - |               - |             - |TM52 Last Resort |            - |                 - |TM55 Ominous Wind |TM56 Toxic |           - |TM58 Barrage |TM59 Fire Fang |              - |TM61 Poison Jab |             - |               - |TM64 Foresight |TM65 Lava Plume |            - |             - |          - |         - |                - |TM71 Bonemerang |TM72 Eruption |              - |        - |                - |               - |            - |              - |             - |              - |         - |         - |TM83 Techno Blast |TM84 Razor Wind |           - |          - |TM87 Petal Blizzard |                - |               - |             - |               - |             - |TM93 Rototiller |         - |TM95 Endeavor |         - |                - |             - |TM99 Trick Room |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
  4 Charmander       |TM01 Trump Card |          - |              - |         - |               - |TM06 Self-Destruct |TM07 Double Team |            - |TM09 Dragon Rage |TM10 Metal Sound |               - |             - |             - |TM14 Rapid Spin |               - |         - |TM17 Double Slap |               - |              - |               - |              - |         - |                 - |TM24 Psycho Boost |TM25 Needle Arm |TM26 Miracle Eye |           - |            - |               - |                - |             - |TM32 Pound |            - |         - |             - |TM36 Growl |           - |          - |TM39 Happy Hour |                - |               - |TM42 Brave Bird |               - |TM44 Swagger |            - |               - |TM47 Wish |TM48 Echoed Voice |TM49 Entrainment |TM50 Flare Blitz |             - |TM52 Last Resort |            - |TM54 Magnetic Flux |                - |         - |           - |TM58 Barrage |TM59 Fire Fang |TM60 Fake Tears |TM61 Poison Jab |             - |               - |TM64 Foresight |TM65 Lava Plume |TM66 Overheat |TM67 Moonlight |TM68 Snatch |TM69 Feint |                - |              - |TM72 Eruption |              - |TM74 Rage |TM75 Searing Shot |TM76 Rock Polish |            - |              - |             - |              - |         - |         - |TM83 Techno Blast |              - |           - |          - |TM87 Petal Blizzard |                - |               - |             - |               - |             - |TM93 Rototiller |         - |            - |         - |                - |             - |              - |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
  5 Charmeleon       |              - |          - |              - |TM04 Thief |               - |TM06 Self-Destruct |TM07 Double Team |            - |TM09 Dragon Rage |               - |TM11 Perish Song |             - |TM13 Constrict |TM14 Rapid Spin |               - |         - |TM17 Double Slap |               - |              - |TM20 Thunderbolt |              - |         - |                 - |                - |              - |               - |           - |            - |TM29 Water Sport |                - |             - |         - |            - |TM34 Spite |             - |TM36 Growl |           - |TM38 Uproar |              - |TM40 Land’s Wrath |TM41 Mirror Shot |              - |TM43 Ally Switch |TM44 Swagger |TM45 Geomancy |               - |TM47 Wish |TM48 Echoed Voice |TM49 Entrainment |TM50 Flare Blitz |             - |               - |            - |                 - |                - |         - |           - |           - |TM59 Fire Fang |TM60 Fake Tears |TM61 Poison Jab |TM62 Follow Me |TM63 Will-O-Wisp |             - |TM65 Lava Plume |TM66 Overheat |             - |          - |         - |                - |              - |TM72 Eruption |              - |        - |TM75 Searing Shot |               - |            - |              - |TM79 Tail Whip |              - |         - |TM82 Defog |                - |TM84 Razor Wind |           - |          - |                  - |                - |               - |TM90 Mist Ball |TM91 Shell Smash |TM92 Boomburst |              - |TM94 Brine |            - |         - |                - |             - |              - |TM100 Bite |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
  6 Charizard        |TM01 Trump Card |          - |              - |         - |               - |                 - |TM07 Double Team |TM08 Hypnosis |TM09 Dragon Rage |TM10 Metal Sound |TM11 Perish Song |             - |TM13 Constrict |              - |               - |TM16 Mimic |               - |TM18 Fury Cutter |TM19 Power Swap |               - |              - |TM22 Scald |TM23 Diamond Storm |                - |              - |               - |           - |            - |               - |                - |             - |         - |            - |         - |             - |TM36 Growl |           - |TM38 Uproar |              - |                - |TM41 Mirror Shot |TM42 Brave Bird |               - |TM44 Swagger |TM45 Geomancy |               - |        - |TM48 Echoed Voice |               - |TM50 Flare Blitz |             - |               - |            - |                 - |                - |         - |TM57 Screech |TM58 Barrage |TM59 Fire Fang |              - |              - |TM62 Follow Me |TM63 Will-O-Wisp |             - |TM65 Lava Plume |TM66 Overheat |             - |          - |         - |                - |TM71 Bonemerang |TM72 Eruption |              - |        - |TM75 Searing Shot |               - |            - |TM78 Submission |TM79 Tail Whip |TM80 Tri Attack |TM81 Block |TM82 Defog |                - |TM84 Razor Wind |           - |          - |                  - |TM88 Zen Headbutt |               - |             - |               - |             - |              - |         - |TM95 Endeavor |TM96 Snarl |                - |TM98 Mat Block |              - |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
  7 Squirtle         |TM01 Trump Card |TM02 Bubble |TM03 Hydro Pump |         - |               - |TM06 Self-Destruct |TM07 Double Team |            - |               - |               - |TM11 Perish Song |             - |             - |TM14 Rapid Spin |TM15 False Swipe |         - |               - |               - |              - |               - |              - |TM22 Scald |                 - |                - |TM25 Needle Arm |               - |           - |TM28 Withdraw |TM29 Water Sport |                - |TM31 Tail Slap |         - |TM33 Imprison |         - |             - |         - |           - |          - |TM39 Happy Hour |                - |TM41 Mirror Shot |              - |               - |TM44 Swagger |            - |               - |TM47 Wish |                - |TM49 Entrainment |               - |             - |               - |            - |                 - |                - |TM56 Toxic |           - |           - |             - |              - |TM61 Poison Jab |TM62 Follow Me |               - |TM64 Foresight |              - |            - |             - |          - |         - |                - |              - |TM72 Eruption |              - |        - |TM75 Searing Shot |TM76 Rock Polish |            - |TM78 Submission |TM79 Tail Whip |              - |         - |         - |                - |TM84 Razor Wind |           - |          - |TM87 Petal Blizzard |                - |TM89 Muddy Water |             - |TM91 Shell Smash |TM92 Boomburst |              - |TM94 Brine |TM95 Endeavor |         - |                - |             - |              - |TM100 Bite |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
  8 Wartortle        |TM01 Trump Card |TM02 Bubble |TM03 Hydro Pump |TM04 Thief |TM05 Steamroller |                 - |               - |            - |               - |               - |               - |             - |TM13 Constrict |TM14 Rapid Spin |               - |TM16 Mimic |               - |               - |              - |TM20 Thunderbolt |              - |TM22 Scald |                 - |                - |              - |               - |TM27 Psywave |TM28 Withdraw |TM29 Water Sport |                - |TM31 Tail Slap |TM32 Pound |            - |         - |             - |TM36 Growl |           - |TM38 Uproar |TM39 Happy Hour |                - |               - |              - |TM43 Ally Switch |           - |            - |               - |        - |TM48 Echoed Voice |               - |               - |TM51 Bone Rush |               - |TM53 Meditate |TM54 Magnetic Flux |                - |         - |           - |           - |             - |              - |              - |             - |               - |             - |              - |            - |             - |          - |         - |TM70 Rock Wrecker |              - |            - |              - |TM74 Rage |                - |               - |            - |              - |TM79 Tail Whip |TM80 Tri Attack |TM81 Block |         - |TM83 Techno Blast |TM84 Razor Wind |           - |TM86 Spikes |                  - |                - |TM89 Muddy Water |             - |               - |TM92 Boomburst |              - |TM94 Brine |TM95 Endeavor |         - |                - |TM98 Mat Block |TM99 Trick Room |TM100 Bite |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
  9 Blastoise        |              - |TM02 Bubble |TM03 Hydro Pump |         - |               - |TM06 Self-Destruct |               - |            - |TM09 Dragon Rage |               - |               - |             - |             - |TM14 Rapid Spin |               - |TM16 Mimic |TM17 Double Slap |               - |TM19 Power Swap |TM20 Thunderbolt |              - |TM22 Scald |TM23 Diamond Storm |                - |              - |               - |TM27 Psywave |TM28 Withdraw |TM29 Water Sport |TM30 Destiny Bond |TM31 Tail Slap |         - |            - |         - |             - |TM36 Growl |TM37 Beat Up |          - |TM39 Happy Hour |                - |               - |              - |TM43 Ally Switch |TM44 Swagger |            - |               - |TM47 Wish |TM48 Echoed Voice |TM49 Entrainment |TM50 Flare Blitz |             - |               - |            - |                 - |TM55 Ominous Wind |         - |TM57 Screech |TM58 Barrage |             - |              - |TM61 Poison Jab |             - |               - |             - |TM65 Lava Plume |            - |             - |          - |TM69 Feint |                - |TM71 Bonemerang |            - |              - |TM74 Rage |                - |               - |            - |              - |TM79 Tail Whip |TM80 Tri Attack |         - |         - |                - |TM84 Razor Wind |           - |          - |                  - |TM88 Zen Headbutt |TM89 Muddy Water |             - |TM91 Shell Smash |             - |TM93 Rototiller |TM94 Brine |TM95 Endeavor |         - |                - |             - |              - |TM100 Bite |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
 10 Caterpie         |TM01 Trump Card |          - |TM03 Hydro Pump |TM04 Thief |               - |                 - |               - |            - |TM09 Dragon Rage |TM10 Metal Sound |               - |             - |             - |              - |               - |TM16 Mimic |TM17 Double Slap |TM18 Fury Cutter |              - |TM20 Thunderbolt |              - |         - |TM23 Diamond Storm |                - |TM25 Needle Arm |               - |           - |TM28 Withdraw |               - |                - |             - |TM32 Pound |            - |TM34 Spite |             - |         - |TM37 Beat Up |TM38 Uproar |TM39 Happy Hour |                - |               - |TM42 Brave Bird |TM43 Ally Switch |TM44 Swagger |            - |               - |        - |TM48 Echoed Voice |               - |               - |             - |TM52 Last Resort |TM53 Meditate |TM54 Magnetic Flux |                - |         - |           - |TM58 Barrage |             - |              - |              - |TM62 Follow Me |TM63 Will-O-Wisp |TM64 Foresight |              - |TM66 Overheat |             - |TM68 Snatch |         - |TM70 Rock Wrecker |              - |            - |              - |TM74 Rage |                - |               - |            - |              - |TM79 Tail Whip |              - |TM81 Block |         - |                - |              - |           - |          - |                  - |                - |               - |             - |TM91 Shell Smash |TM92 Boomburst |              - |         - |            - |TM96 Snarl |                - |TM98 Mat Block |              - |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
 11 Metapod          |              - |          - |TM03 Hydro Pump |TM04 Thief |TM05 Steamroller |                 - |               - |            - |               - |TM10 Metal Sound |               - |             - |TM13 Constrict |TM14 Rapid Spin |TM15 False Swipe |         - |               - |TM18 Fury Cutter |TM19 Power Swap |               - |              - |         - |                 - |TM24 Psycho Boost |              - |               - |           - |            - |               - |                - |             - |         - |TM33 Imprison |TM34 Spite |TM35 Dark Void |         - |TM37 Beat Up |TM38 Uproar |TM39 Happy Hour |                - |               - |              - |               - |TM44 Swagger |            - |               - |TM47 Wish |TM48 Echoed Voice |               - |               - |             - |               - |            - |                 - |TM55 Ominous Wind |         - |           - |TM58 Barrage |             - |              - |              - |             - |               - |TM64 Foresight |              - |            - |             - |          - |TM69 Feint |TM70 Rock Wrecker |              - |            - |              - |        - |TM75 Searing Shot |               - |TM77 Megahorn |TM78 Submission |             - |TM80 Tri Attack |         - |TM82 Defog |                - |TM84 Razor Wind |           - |          - |                  - |                - |               - |             - |TM91 Shell Smash |TM92 Boomburst |TM93 Rototiller |         - |TM95 Endeavor |TM96 Snarl |                - |TM98 Mat Block |              - |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
 12 Butterfree       |              - |          - |              - |         - |TM05 Steamroller |TM06 Self-Destruct |               - |            - |TM09 Dragon Rage |TM10 Metal Sound |               - |             - |TM13 Constrict |              - |TM15 False Swipe |         - |               - |TM18 Fury Cutter |              - |               - |              - |         - |TM23 Diamond Storm |                - |              - |TM26 Miracle Eye |           - |TM28 Withdraw |               - |                - |             - |         - |            - |         - |             - |TM36 Growl |TM37 Beat Up |TM38 Uproar |              - |                - |               - |TM42 Brave Bird |               - |TM44 Swagger |            - |               - |        - |                - |               - |               - |             - |TM52 Last Resort |TM53 Meditate |                 - |                - |         - |           - |TM58 Barrage |             - |              - |TM61 Poison Jab |TM62 Follow Me |               - |             - |              - |TM66 Overheat |             - |          - |TM69 Feint |                - |              - |            - |TM73 Spider Web |        - |                - |               - |TM77 Megahorn |              - |TM79 Tail Whip |TM80 Tri Attack |         - |TM82 Defog |                - |TM84 Razor Wind |           - |          - |                  - |                - |               - |             - |               - |TM92 Boomburst |              - |         - |            - |         - |                - |             - |              - |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
 13 Weedle           |              - |TM02 Bubble |              - |         - |TM05 Steamroller |                 - |TM07 Double Team |            - |               - |TM10 Metal Sound |TM11 Perish Song |             - |TM13 Constrict |              - |TM15 False Swipe |         - |               - |TM18 Fury Cutter |              - |TM20 Thunderbolt |              - |         - |                 - |TM24 Psycho Boost |              - |TM26 Miracle Eye |           - |TM28 Withdraw |               - |TM30 Destiny Bond |             - |         - |            - |         - |             - |         - |           - |          - |TM39 Happy Hour |                - |               - |TM42 Brave Bird |TM43 Ally Switch |           - |            - |               - |        - |                - |TM49 Entrainment |               - |             - |               - |            - |                 - |                - |TM56 Toxic |           - |           - |             - |              - |TM61 Poison Jab |             - |TM63 Will-O-Wisp |             - |TM65 Lava Plume |            - |             - |TM68 Snatch |TM69 Feint |                - |TM71 Bonemerang |            - |TM73 Spider Web |TM74 Rage |                - |               - |TM77 Megahorn |              - |TM79 Tail Whip |              - |         - |         - |TM83 Techno Blast |TM84 Razor Wind |           - |          - |                  - |                - |TM89 Muddy Water |TM90 Mist Ball |TM91 Shell Smash |             - |TM93 Rototiller |TM94 Brine |            - |         - |TM97 Sky Uppercut |             - |              - |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
 14 Kakuna           |              - |          - |              - |         - |TM05 Steamroller |TM06 Self-Destruct |               - |TM08 Hypnosis |               - |               - |               - |TM12 Foul Play |             - |TM14 Rapid Spin |               - |         - |               - |TM18 Fury Cutter |TM19 Power Swap |               - |              - |         - |                 - |                - |              - |               - |           - |            - |               - |                - |TM31 Tail Slap |TM32 Pound |            - |         - |             - |         - |           - |TM38 Uproar |TM39 Happy Hour |                - |               - |              - |               - |           - |            - |               - |        - |TM48 Echoed Voice |TM49 Entrainment |TM50 Flare Blitz |             - |TM52 Last Resort |            - |TM54 Magnetic Flux |                - |TM56 Toxic |           - |           - |             - |              - |TM61 Poison Jab |             - |TM63 Will-O-Wisp |TM64 Foresight |              - |            - |             - |          - |         - |TM70 Rock Wrecker |              - |TM72 Eruption |TM73 Spider Web |        - |                - |               - |TM77 Megahorn |              - |             - |              - |         - |         - |TM83 Techno Blast |              - |TM85 Torment |          - |                  - |                - |               - |TM90 Mist Ball |               - |             - |              - |         - |TM95 Endeavor |         - |TM97 Sky Uppercut |             - |              - |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
 15 Beedrill         |TM01 Trump Card |          - |              - |         - |TM05 Steamroller |                 - |               - |            - |TM09 Dragon Rage |               - |TM11 Perish Song |TM12 Foul Play |             - |              - |TM15 False Swipe |TM16 Mimic |TM17 Double Slap |TM18 Fury Cutter |TM19 Power Swap |TM20 Thunderbolt |              - |TM22 Scald |                 - |                - |TM25 Needle Arm |               - |           - |            - |               - |                - |TM31 Tail Slap |         - |TM33 Imprison |         - |TM35 Dark Void |         - |           - |          - |              - |TM40 Land’s Wrath |               - |              - |TM43 Ally Switch |           - |            - |               - |        - |                - |TM49 Entrainment |               - |             - |TM52 Last Resort |TM53 Meditate |                 - |                - |TM56 Toxic |           - |           - |             - |              - |TM61 Poison Jab |             - |               - |             - |              - |            - |             - |TM68 Snatch |TM69 Feint |TM70 Rock Wrecker |              - |            - |TM73 Spider Web |TM74 Rage |                - |               - |TM77 Megahorn |TM78 Submission |TM79 Tail Whip |              - |TM81 Block |TM82 Defog |                - |              - |           - |TM86 Spikes |                  - |TM88 Zen Headbutt |               - |             - |TM91 Shell Smash |             - |              - |         - |TM95 Endeavor |         - |TM97 Sky Uppercut |             - |              - |TM100 Bite |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
 16 Pidgey           |TM01 Trump Card |          - |              - |         - |               - |TM06 Self-Destruct |TM07 Double Team |            - |               - |TM10 Metal Sound |TM11 Perish Song |TM12 Foul Play |TM13 Constrict |TM14 Rapid Spin |TM15 False Swipe |TM16 Mimic |TM17 Double Slap |               - |              - |TM20 Thunderbolt |              - |         - |                 - |TM24 Psycho Boost |TM25 Needle Arm |               - |TM27 Psywave |            - |               - |                - |TM31 Tail Slap |TM32 Pound |            - |         - |             - |         - |           - |          - |TM39 Happy Hour |                - |TM41 Mirror Shot |TM42 Brave Bird |TM43 Ally Switch |TM44 Swagger |            - |               - |TM47 Wish |TM48 Echoed Voice |TM49 Entrainment |               - |             - |TM52 Last Resort |            - |                 - |                - |         - |           - |TM58 Barrage |             - |              - |TM61 Poison Jab |TM62 Follow Me |               - |TM64 Foresight |TM65 Lava Plume |            - |             - |          - |TM69 Feint |TM70 Rock Wrecker |              - |            - |TM73 Spider Web |TM74 Rage |                - |               - |            - |              - |TM79 Tail Whip |              - |TM81 Block |TM82 Defog |TM83 Techno Blast |TM84 Razor Wind |           - |          - |                  - |                - |               - |             - |TM91 Shell Smash |TM92 Boomburst |              - |         - |TM95 Endeavor |         - |TM97 Sky Uppercut |             - |              - |        - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
